year,party,support
1975,1,0
1975,2,0.176
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.001
1975,8,0.028
1975,9,0.232
1975,10,0
1975,11,0.535
1975,12,0.028
1979,1,0
1979,2,0.205
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.028
1979,9,0.373
1979,10,0
1979,11,0.395
1979,12,0
1983,1,0
1983,2,0.232
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.024
1983,9,0.205
1983,10,0
1983,11,0.54
1983,12,0
1987,1,0.07
1987,2,0.148
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.044
1987,8,0.031
1987,9,0.147
1987,10,0
1987,11,0.56
1987,12,0
1991,1,0.054
1991,2,0.244
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.031
1991,8,0.024
1991,9,0.18
1991,10,0
1991,11,0.467
1991,12,0
1995,1,0.007
1995,2,0.252
1995,3,0.024
1995,4,0
1995,5,0
1995,6,0
1995,7,0.02
1995,8,0.029
1995,9,0.35
1995,10,0
1995,11,0.318
1995,12,0
1999,1,0
1999,2,0.293
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.117
1999,8,0.04
1999,9,0.167
1999,10,0
1999,11,0.382
1999,12,0
2003,1,0
2003,2,0.283
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.045
2003,9,0.169
2003,10,0
2003,11,0.441
2003,12,0.062
2007,1,0
2007,2,0.204
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0.005
2007,8,0.031
2007,9,0.324
2007,10,0
2007,11,0.391
2007,12,0.044
2011,1,0
2011,2,0.188
2011,3,0.017
2011,4,0
2011,5,0.072
2011,6,0.237
2011,7,0
2011,8,0.04
2011,9,0.083
2011,10,0
2011,11,0.35
2011,12,0.013
2015,1,0
2015,2,0.212
2015,3,0
2015,4,0
2015,5,0.077
2015,6,0.173
2015,7,0.004
2015,8,0.042
2015,9,0.129
2015,10,0
2015,11,0.364
2015,12,0
