year,party,support
1975,1,0
1975,2,0.257
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.006
1975,8,0.549
1975,9,0.123
1975,10,0
1975,11,0.066
1975,12,0
1979,1,0
1979,2,0.314
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.468
1979,9,0.141
1979,10,0
1979,11,0.077
1979,12,0
1983,1,0
1983,2,0.229
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.113
1983,8,0.468
1983,9,0.052
1983,10,0
1983,11,0.138
1983,12,0
1987,1,0.027
1987,2,0.157
1987,3,0.073
1987,4,0
1987,5,0
1987,6,0
1987,7,0.094
1987,8,0.449
1987,9,0.084
1987,10,0
1987,11,0.116
1987,12,0
1991,1,0
1991,2,0.148
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.2
1991,8,0.44
1991,9,0.096
1991,10,0
1991,11,0.092
1991,12,0.024
1995,1,0.003
1995,2,0.142
1995,3,0.026
1995,4,0
1995,5,0
1995,6,0
1995,7,0.131
1995,8,0.406
1995,9,0.227
1995,10,0
1995,11,0.059
1995,12,0.006
1999,1,0
1999,2,0.232
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.184
1999,8,0.372
1999,9,0.147
1999,10,0
1999,11,0.067
1999,12,0
2003,1,0
2003,2,0.202
2003,3,0.048
2003,4,0.002
2003,5,0
2003,6,0
2003,7,0.156
2003,8,0.313
2003,9,0.107
2003,10,0
2003,11,0.171
2003,12,0.002
2007,1,0
2007,2,0.256
2007,3,0.069
2007,4,0.007
2007,5,0
2007,6,0
2007,7,0.072
2007,8,0.273
2007,9,0.113
2007,10,0
2007,11,0.207
2007,12,0.002
2011,1,0
2011,2,0.291
2011,3,0.055
2011,4,0.001
2011,5,0.025
2011,6,0.013
2011,7,0.073
2011,8,0.221
2011,9,0.123
2011,10,0
2011,11,0.197
2011,12,0.001
2015,1,0
2015,2,0.276
2015,3,0.05
2015,4,0.009
2015,5,0.022
2015,6,0.002
2015,7,0.022
2015,8,0.253
2015,9,0.137
2015,10,0
2015,11,0.228
2015,12,0.001
