year,party,support
1975,1,0.127
1975,2,0.059
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.016
1975,8,0.334
1975,9,0.464
1975,10,0
1975,11,0
1975,12,0
1979,1,0.135
1979,2,0.095
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.348
1979,9,0.357
1979,10,0
1979,11,0.065
1979,12,0
1983,1,0.083
1983,2,0.079
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.036
1983,8,0.315
1983,9,0.447
1983,10,0
1983,11,0.04
1983,12,0
1987,1,0.104
1987,2,0.069
1987,3,0.023
1987,4,0
1987,5,0
1987,6,0
1987,7,0.028
1987,8,0.349
1987,9,0.411
1987,10,0
1987,11,0.016
1987,12,0
1991,1,0.08
1991,2,0.058
1991,3,0.018
1991,4,0
1991,5,0
1991,6,0
1991,7,0.009
1991,8,0.224
1991,9,0.308
1991,10,0.287
1991,11,0.016
1991,12,0
1995,1,0.012
1995,2,0.191
1995,3,0.018
1995,4,0
1995,5,0
1995,6,0
1995,7,0.021
1995,8,0.256
1995,9,0.283
1995,10,0.188
1995,11,0.031
1995,12,0
1999,1,0.013
1999,2,0.191
1999,3,0.016
1999,4,0.005
1999,5,0
1999,6,0
1999,7,0.011
1999,8,0.229
1999,9,0.267
1999,10,0.172
1999,11,0.095
1999,12,0
2003,1,0
2003,2,0.249
2003,3,0.028
2003,4,0
2003,5,0
2003,6,0
2003,7,0.018
2003,8,0.221
2003,9,0.312
2003,10,0.059
2003,11,0.113
2003,12,0
2007,1,0.007
2007,2,0.153
2007,3,0.056
2007,4,0
2007,5,0
2007,6,0
2007,7,0.01
2007,8,0.189
2007,9,0.322
2007,10,0.103
2007,11,0.159
2007,12,0
2011,1,0.015
2011,2,0.119
2011,3,0.072
2011,4,0
2011,5,0
2011,6,0
2011,7,0.037
2011,8,0.21
2011,9,0.296
2011,10,0.114
2011,11,0.137
2011,12,0
2015,1,0.005
2015,2,0.112
2015,3,0.032
2015,4,0
2015,5,0.013
2015,6,0
2015,7,0.017
2015,8,0.18
2015,9,0.325
2015,10,0.143
2015,11,0.173
2015,12,0
