year,party,support
1975,1,0.003
1975,2,0.361
1975,3,0
1975,4,0.077
1975,5,0
1975,6,0
1975,7,0.072
1975,8,0.068
1975,9,0.17
1975,10,0
1975,11,0.143
1975,12,0.107
1979,1,0
1979,2,0.363
1979,3,0
1979,4,0.099
1979,5,0
1979,6,0
1979,7,0.057
1979,8,0.074
1979,9,0.214
1979,10,0
1979,11,0.147
1979,12,0.046
1983,1,0
1983,2,0.346
1983,3,0
1983,4,0.072
1983,5,0
1983,6,0
1983,7,0.05
1983,8,0.08
1983,9,0.219
1983,10,0
1983,11,0.169
1983,12,0.063
1987,1,0.078
1987,2,0.211
1987,3,0
1987,4,0.064
1987,5,0
1987,6,0
1987,7,0.057
1987,8,0.075
1987,9,0.228
1987,10,0
1987,11,0.172
1987,12,0.115
1991,1,0
1991,2,0.189
1991,3,0.086
1991,4,0.061
1991,5,0
1991,6,0
1991,7,0.027
1991,8,0.075
1991,9,0.166
1991,10,0
1991,11,0.219
1991,12,0.177
1995,1,0.007
1995,2,0.199
1995,3,0.06
1995,4,0.051
1995,5,0
1995,6,0
1995,7,0.036
1995,8,0.088
1995,9,0.174
1995,10,0
1995,11,0.21
1995,12,0.173
1999,1,0
1999,2,0.19
1999,3,0.044
1999,4,0.061
1999,5,0
1999,6,0
1999,7,0.023
1999,8,0.1
1999,9,0.188
1999,10,0
1999,11,0.321
1999,12,0.073
2003,1,0.009
2003,2,0.217
2003,3,0.042
2003,4,0.079
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.106
2003,9,0.189
2003,10,0
2003,11,0.341
2003,12,0.01
2007,1,0
2007,2,0.176
2007,3,0.068
2007,4,0.065
2007,5,0
2007,6,0
2007,7,0.066
2007,8,0.107
2007,9,0.141
2007,10,0
2007,11,0.348
2007,12,0.028
2011,1,0
2011,2,0.191
2011,3,0.069
2011,4,0.062
2011,5,0.06
2011,6,0.046
2011,7,0.012
2011,8,0.088
2011,9,0.117
2011,10,0
2011,11,0.339
2011,12,0.016
2015,1,0
2015,2,0.189
2015,3,0.061
2015,4,0.051
2015,5,0.073
2015,6,0.049
2015,7,0.022
2015,8,0.064
2015,9,0.152
2015,10,0
2015,11,0.327
2015,12,0.012
