year,party,support
1975,1,0
1975,2,0
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.366
1975,9,0.634
1975,10,0
1975,11,0
1975,12,0
1979,1,0.005
1979,2,0.115
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.392
1979,9,0.488
1979,10,0
1979,11,0
1979,12,0
1983,1,0.008
1983,2,0.21
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.353
1983,9,0.429
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.049
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.12
1987,8,0.467
1987,9,0.363
1987,10,0
1987,11,0
1987,12,0
1991,1,0
1991,2,0.032
1991,3,0.056
1991,4,0
1991,5,0
1991,6,0
1991,7,0.087
1991,8,0.317
1991,9,0.5
1991,10,0
1991,11,0
1991,12,0.008
1995,1,0
1995,2,0.043
1995,3,0.043
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.457
1995,9,0.261
1995,10,0
1995,11,0.109
1995,12,0.087
1999,1,0
1999,2,0.025
1999,3,0.043
1999,4,0
1999,5,0
1999,6,0
1999,7,0.062
1999,8,0.435
1999,9,0.304
1999,10,0
1999,11,0.13
1999,12,0
2003,1,0
2003,2,0.055
2003,3,0.055
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.352
2003,9,0.385
2003,10,0
2003,11,0.154
2003,12,0
2007,1,0
2007,2,0.039
2007,3,0.092
2007,4,0.039
2007,5,0
2007,6,0
2007,7,0
2007,8,0.412
2007,9,0.32
2007,10,0
2007,11,0.098
2007,12,0
2011,1,0
2011,2,0.006
2011,3,0.063
2011,4,0
2011,5,0.023
2011,6,0.006
2011,7,0.103
2011,8,0.143
2011,9,0.56
2011,10,0
2011,11,0.097
2011,12,0
2015,1,0
2015,2,0.011
2015,3,0.011
2015,4,0
2015,5,0
2015,6,0.063
2015,7,0
2015,8,0.253
2015,9,0.526
2015,10,0
2015,11,0.137
2015,12,0
