year,party,support
1975,1,0.011
1975,2,0.068
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.024
1975,8,0.448
1975,9,0.45
1975,10,0
1975,11,0
1975,12,0
1979,1,0.042
1979,2,0.067
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.003
1979,8,0.464
1979,9,0.424
1979,10,0
1979,11,0
1979,12,0
1983,1,0.071
1983,2,0.067
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.003
1983,8,0.461
1983,9,0.389
1983,10,0
1983,11,0
1983,12,0.008
1987,1,0.07
1987,2,0.054
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.006
1987,8,0.454
1987,9,0.383
1987,10,0
1987,11,0
1987,12,0.034
1991,1,0
1991,2,0.067
1991,3,0.075
1991,4,0
1991,5,0
1991,6,0
1991,7,0.005
1991,8,0.468
1991,9,0.36
1991,10,0
1991,11,0
1991,12,0.024
1995,1,0.005
1995,2,0.076
1995,3,0.079
1995,4,0
1995,5,0
1995,6,0
1995,7,0.004
1995,8,0.367
1995,9,0.292
1995,10,0
1995,11,0.156
1995,12,0.021
1999,1,0
1999,2,0.072
1999,3,0.065
1999,4,0
1999,5,0
1999,6,0
1999,7,0.013
1999,8,0.317
1999,9,0.299
1999,10,0
1999,11,0.223
1999,12,0.012
2003,1,0
2003,2,0.081
2003,3,0.086
2003,4,0.009
2003,5,0
2003,6,0
2003,7,0.021
2003,8,0.296
2003,9,0.267
2003,10,0
2003,11,0.236
2003,12,0.005
2007,1,0
2007,2,0.08
2007,3,0.074
2007,4,0.013
2007,5,0
2007,6,0
2007,7,0.007
2007,8,0.274
2007,9,0.309
2007,10,0
2007,11,0.243
2007,12,0
2011,1,0
2011,2,0.076
2011,3,0.06
2011,4,0.009
2011,5,0.047
2011,6,0.011
2011,7,0.004
2011,8,0.248
2011,9,0.266
2011,10,0
2011,11,0.276
2011,12,0.003
2015,1,0
2015,2,0.107
2015,3,0.066
2015,4,0.011
2015,5,0.056
2015,6,0.012
2015,7,0.015
2015,8,0.244
2015,9,0.18
2015,10,0
2015,11,0.307
2015,12,0.001
