year,party,support
1975,1,0.024
1975,2,0.187
1975,3,0
1975,4,0.042
1975,5,0
1975,6,0
1975,7,0.195
1975,8,0.162
1975,9,0.198
1975,10,0
1975,11,0.089
1975,12,0.102
1979,1,0.033
1979,2,0.201
1979,3,0.021
1979,4,0.056
1979,5,0
1979,6,0
1979,7,0.108
1979,8,0.167
1979,9,0.268
1979,10,0
1979,11,0.121
1979,12,0.026
1983,1,0.039
1983,2,0.172
1983,3,0.044
1983,4,0.071
1983,5,0
1983,6,0
1983,7,0.099
1983,8,0.148
1983,9,0.266
1983,10,0
1983,11,0.113
1983,12,0.048
1987,1,0.02
1987,2,0.125
1987,3,0.085
1987,4,0.041
1987,5,0
1987,6,0
1987,7,0.117
1987,8,0.113
1987,9,0.275
1987,10,0
1987,11,0.136
1987,12,0.087
1991,1,0.013
1991,2,0.142
1991,3,0.058
1991,4,0.049
1991,5,0
1991,6,0
1991,7,0.093
1991,8,0.101
1991,9,0.271
1991,10,0
1991,11,0.168
1991,12,0.105
1995,1,0.017
1995,2,0.197
1995,3,0.051
1995,4,0.035
1995,5,0
1995,6,0
1995,7,0.055
1995,8,0.089
1995,9,0.252
1995,10,0
1995,11,0.238
1995,12,0.065
1999,1,0.008
1999,2,0.222
1999,3,0.018
1999,4,0.032
1999,5,0
1999,6,0
1999,7,0.045
1999,8,0.099
1999,9,0.232
1999,10,0
1999,11,0.316
1999,12,0.027
2003,1,0.007
2003,2,0.229
2003,3,0.053
2003,4,0.031
2003,5,0
2003,6,0
2003,7,0.021
2003,8,0.102
2003,9,0.213
2003,10,0
2003,11,0.322
2003,12,0.023
2007,1,0.011
2007,2,0.172
2007,3,0.065
2007,4,0.03
2007,5,0.056
2007,6,0
2007,7,0.003
2007,8,0.125
2007,9,0.163
2007,10,0
2007,11,0.356
2007,12,0.021
2011,1,0.001
2011,2,0.172
2011,3,0.042
2011,4,0.024
2011,5,0.106
2011,6,0.057
2011,7,0.026
2011,8,0.102
2011,9,0.157
2011,10,0
2011,11,0.295
2011,12,0.018
2015,1,0.001
2015,2,0.176
2015,3,0.043
2015,4,0.021
2015,5,0.064
2015,6,0.042
2015,7,0.023
2015,8,0.081
2015,9,0.198
2015,10,0
2015,11,0.332
2015,12,0.018
