year,party,support
1975,1,0.007
1975,2,0.41
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.084
1975,8,0.148
1975,9,0.306
1975,10,0
1975,11,0
1975,12,0.046
1979,1,0
1979,2,0.359
1979,3,0
1979,4,0.022
1979,5,0
1979,6,0
1979,7,0.107
1979,8,0.158
1979,9,0.354
1979,10,0
1979,11,0
1979,12,0
1983,1,0.036
1983,2,0.399
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.107
1983,8,0.119
1983,9,0.319
1983,10,0
1983,11,0.021
1983,12,0
1987,1,0.045
1987,2,0.252
1987,3,0
1987,4,0.03
1987,5,0
1987,6,0
1987,7,0.131
1987,8,0.134
1987,9,0.361
1987,10,0
1987,11,0
1987,12,0.047
1991,1,0
1991,2,0.269
1991,3,0.05
1991,4,0
1991,5,0
1991,6,0
1991,7,0.123
1991,8,0.132
1991,9,0.304
1991,10,0
1991,11,0
1991,12,0.122
1995,1,0
1995,2,0.296
1995,3,0.044
1995,4,0.053
1995,5,0
1995,6,0
1995,7,0.077
1995,8,0.116
1995,9,0.19
1995,10,0
1995,11,0.1
1995,12,0.124
1999,1,0
1999,2,0.276
1999,3,0.036
1999,4,0.037
1999,5,0
1999,6,0
1999,7,0.023
1999,8,0.122
1999,9,0.197
1999,10,0
1999,11,0.261
1999,12,0.047
2003,1,0
2003,2,0.258
2003,3,0.06
2003,4,0.047
2003,5,0
2003,6,0
2003,7,0.01
2003,8,0.092
2003,9,0.166
2003,10,0
2003,11,0.328
2003,12,0.04
2007,1,0
2007,2,0.23
2007,3,0.046
2007,4,0.039
2007,5,0.026
2007,6,0
2007,7,0.007
2007,8,0.099
2007,9,0.158
2007,10,0
2007,11,0.363
2007,12,0.03
2011,1,0
2011,2,0.23
2011,3,0.049
2011,4,0.041
2011,5,0.063
2011,6,0.052
2011,7,0
2011,8,0.103
2011,9,0.137
2011,10,0
2011,11,0.303
2011,12,0.022
2015,1,0
2015,2,0.187
2015,3,0.045
2015,4,0.041
2015,5,0.041
2015,6,0.05
2015,7,0.02
2015,8,0.094
2015,9,0.158
2015,10,0
2015,11,0.338
2015,12,0.024
