year,party,support
1975,1,0.022
1975,2,0.233
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.097
1975,8,0.044
1975,9,0.209
1975,10,0
1975,11,0.351
1975,12,0.045
1979,1,0.044
1979,2,0.206
1979,3,0
1979,4,0.029
1979,5,0
1979,6,0
1979,7,0.1
1979,8,0.057
1979,9,0.278
1979,10,0
1979,11,0.286
1979,12,0
1983,1,0.075
1983,2,0.264
1983,3,0.028
1983,4,0
1983,5,0
1983,6,0
1983,7,0.061
1983,8,0.04
1983,9,0.199
1983,10,0
1983,11,0.315
1983,12,0.018
1987,1,0.053
1987,2,0.185
1987,3,0.061
1987,4,0.045
1987,5,0
1987,6,0
1987,7,0.012
1987,8,0.1
1987,9,0.234
1987,10,0
1987,11,0.274
1987,12,0.036
1991,1,0
1991,2,0.163
1991,3,0.083
1991,4,0.038
1991,5,0
1991,6,0
1991,7,0
1991,8,0.073
1991,9,0.283
1991,10,0
1991,11,0.306
1991,12,0.054
1995,1,0
1995,2,0.172
1995,3,0.115
1995,4,0.018
1995,5,0
1995,6,0
1995,7,0.196
1995,8,0.051
1995,9,0.127
1995,10,0
1995,11,0.214
1995,12,0.108
1999,1,0
1999,2,0.19
1999,3,0.094
1999,4,0.012
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.057
1999,9,0.268
1999,10,0
1999,11,0.264
1999,12,0.096
2003,1,0
2003,2,0.14
2003,3,0.14
2003,4,0.03
2003,5,0
2003,6,0
2003,7,0.011
2003,8,0.047
2003,9,0.206
2003,10,0
2003,11,0.408
2003,12,0.018
2007,1,0
2007,2,0.141
2007,3,0.127
2007,4,0.043
2007,5,0
2007,6,0
2007,7,0
2007,8,0.104
2007,9,0.154
2007,10,0
2007,11,0.426
2007,12,0.006
2011,1,0
2011,2,0.17
2011,3,0.144
2011,4,0.065
2011,5,0.048
2011,6,0.067
2011,7,0
2011,8,0.056
2011,9,0.088
2011,10,0
2011,11,0.358
2011,12,0.004
2015,1,0
2015,2,0.129
2015,3,0.173
2015,4,0.034
2015,5,0.033
2015,6,0.027
2015,7,0.01
2015,8,0.062
2015,9,0.13
2015,10,0
2015,11,0.388
2015,12,0.014
