year,party,support
1975,1,0.012
1975,2,0.143
1975,3,0
1975,4,0.043
1975,5,0
1975,6,0
1975,7,0.213
1975,8,0.091
1975,9,0.102
1975,10,0
1975,11,0.25
1975,12,0.145
1979,1,0.009
1979,2,0.121
1979,3,0.017
1979,4,0.047
1979,5,0
1979,6,0
1979,7,0.148
1979,8,0.124
1979,9,0.169
1979,10,0
1979,11,0.315
1979,12,0.051
1983,1,0.041
1983,2,0.111
1983,3,0.069
1983,4,0.052
1983,5,0
1983,6,0
1983,7,0.151
1983,8,0.092
1983,9,0.128
1983,10,0
1983,11,0.279
1983,12,0.077
1987,1,0.025
1987,2,0.097
1987,3,0.083
1987,4,0.039
1987,5,0
1987,6,0
1987,7,0.135
1987,8,0.079
1987,9,0.112
1987,10,0
1987,11,0.312
1987,12,0.119
1991,1,0.014
1991,2,0.115
1991,3,0.071
1991,4,0.05
1991,5,0
1991,6,0
1991,7,0.083
1991,8,0.062
1991,9,0.104
1991,10,0
1991,11,0.387
1991,12,0.115
1995,1,0.024
1995,2,0.179
1995,3,0.087
1995,4,0.036
1995,5,0
1995,6,0
1995,7,0.081
1995,8,0.044
1995,9,0.152
1995,10,0
1995,11,0.332
1995,12,0.065
1999,1,0.006
1999,2,0.205
1999,3,0.06
1999,4,0.026
1999,5,0
1999,6,0
1999,7,0.055
1999,8,0.044
1999,9,0.154
1999,10,0
1999,11,0.394
1999,12,0.057
2003,1,0.004
2003,2,0.211
2003,3,0.09
2003,4,0.038
2003,5,0
2003,6,0
2003,7,0.018
2003,8,0.046
2003,9,0.139
2003,10,0
2003,11,0.42
2003,12,0.034
2007,1,0.003
2007,2,0.138
2007,3,0.133
2007,4,0.024
2007,5,0.064
2007,6,0
2007,7,0.018
2007,8,0.084
2007,9,0.102
2007,10,0
2007,11,0.391
2007,12,0.043
2011,1,0.001
2011,2,0.156
2011,3,0.099
2011,4,0.02
2011,5,0.105
2011,6,0.054
2011,7,0.033
2011,8,0.043
2011,9,0.104
2011,10,0
2011,11,0.333
2011,12,0.053
2015,1,0
2015,2,0.176
2015,3,0.075
2015,4,0.033
2015,5,0.074
2015,6,0.04
2015,7,0.035
2015,8,0.027
2015,9,0.141
2015,10,0
2015,11,0.345
2015,12,0.055
