year,party,support
1975,1,0.001
1975,2,0.314
1975,3,0
1975,4,0.129
1975,5,0
1975,6,0
1975,7,0.058
1975,8,0.041
1975,9,0.087
1975,10,0
1975,11,0.302
1975,12,0.069
1979,1,0
1979,2,0.34
1979,3,0
1979,4,0.182
1979,5,0
1979,6,0
1979,7,0.025
1979,8,0.045
1979,9,0.117
1979,10,0
1979,11,0.259
1979,12,0.032
1983,1,0
1983,2,0.359
1983,3,0
1983,4,0.132
1983,5,0
1983,6,0
1983,7,0.052
1983,8,0.048
1983,9,0.125
1983,10,0
1983,11,0.246
1983,12,0.038
1987,1,0.052
1987,2,0.249
1987,3,0
1987,4,0.106
1987,5,0
1987,6,0
1987,7,0.071
1987,8,0.04
1987,9,0.113
1987,10,0
1987,11,0.259
1987,12,0.109
1991,1,0
1991,2,0.165
1991,3,0.078
1991,4,0.08
1991,5,0
1991,6,0
1991,7,0.043
1991,8,0.032
1991,9,0.102
1991,10,0
1991,11,0.257
1991,12,0.244
1995,1,0.016
1995,2,0.174
1995,3,0.074
1995,4,0.056
1995,5,0
1995,6,0
1995,7,0.034
1995,8,0.062
1995,9,0.116
1995,10,0
1995,11,0.271
1995,12,0.197
1999,1,0
1999,2,0.205
1999,3,0.062
1999,4,0.057
1999,5,0
1999,6,0
1999,7,0.028
1999,8,0.075
1999,9,0.141
1999,10,0
1999,11,0.352
1999,12,0.079
2003,1,0.004
2003,2,0.23
2003,3,0.067
2003,4,0.073
2003,5,0
2003,6,0
2003,7,0.004
2003,8,0.098
2003,9,0.126
2003,10,0
2003,11,0.38
2003,12,0.019
2007,1,0
2007,2,0.17
2007,3,0.092
2007,4,0.065
2007,5,0
2007,6,0
2007,7,0.059
2007,8,0.09
2007,9,0.111
2007,10,0
2007,11,0.384
2007,12,0.028
2011,1,0
2011,2,0.189
2011,3,0.08
2011,4,0.037
2011,5,0.041
2011,6,0.065
2011,7,0.011
2011,8,0.053
2011,9,0.116
2011,10,0
2011,11,0.388
2011,12,0.019
2015,1,0
2015,2,0.17
2015,3,0.063
2015,4,0.037
2015,5,0.045
2015,6,0.066
2015,7,0.02
2015,8,0.029
2015,9,0.147
2015,10,0
2015,11,0.399
2015,12,0.025
