year,party,support
1975,1,0.024
1975,2,0.075
1975,3,0.021
1975,4,0
1975,5,0
1975,6,0
1975,7,0.006
1975,8,0.008
1975,9,0.48
1975,10,0
1975,11,0.385
1975,12,0
1979,1,0.008
1979,2,0.084
1979,3,0.01
1979,4,0
1979,5,0
1979,6,0
1979,7,0.003
1979,8,0.003
1979,9,0.463
1979,10,0
1979,11,0.428
1979,12,0
1983,1,0.038
1983,2,0.074
1983,3,0.065
1983,4,0
1983,5,0
1983,6,0
1983,7,0.009
1983,8,0.002
1983,9,0.406
1983,10,0
1983,11,0.39
1983,12,0.016
1987,1,0.016
1987,2,0.064
1987,3,0.074
1987,4,0
1987,5,0
1987,6,0
1987,7,0.004
1987,8,0.023
1987,9,0.398
1987,10,0
1987,11,0.419
1987,12,0.002
1991,1,0.024
1991,2,0.129
1991,3,0.011
1991,4,0
1991,5,0
1991,6,0
1991,7,0.001
1991,8,0.002
1991,9,0.309
1991,10,0
1991,11,0.505
1991,12,0.019
1995,1,0.062
1995,2,0.08
1995,3,0.017
1995,4,0
1995,5,0
1995,6,0
1995,7,0.005
1995,8,0.014
1995,9,0.351
1995,10,0
1995,11,0.473
1995,12,0
1999,1,0.012
1999,2,0.074
1999,3,0.046
1999,4,0
1999,5,0
1999,6,0
1999,7,0.022
1999,8,0.004
1999,9,0.467
1999,10,0
1999,11,0.373
1999,12,0.003
2003,1,0.018
2003,2,0.129
2003,3,0.083
2003,4,0.011
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.014
2003,9,0.32
2003,10,0
2003,11,0.4
2003,12,0.016
2007,1,0.012
2007,2,0.079
2007,3,0.159
2007,4,0
2007,5,0
2007,6,0
2007,7,0.041
2007,8,0.015
2007,9,0.282
2007,10,0
2007,11,0.412
2007,12,0
2011,1,0.005
2011,2,0.164
2011,3,0.064
2011,4,0
2011,5,0.149
2011,6,0.008
2011,7,0.002
2011,8,0.008
2011,9,0.204
2011,10,0
2011,11,0.382
2011,12,0.014
2015,1,0.016
2015,2,0.202
2015,3,0.057
2015,4,0.016
2015,5,0.058
2015,6,0.069
2015,7,0.012
2015,8,0.022
2015,9,0.238
2015,10,0
2015,11,0.302
2015,12,0.008
