year,party,support
1975,1,0
1975,2,0.351
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.019
1975,8,0.343
1975,9,0.288
1975,10,0
1975,11,0
1975,12,0
1979,1,0
1979,2,0.298
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.022
1979,8,0.289
1979,9,0.392
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.293
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.026
1983,8,0.305
1983,9,0.376
1983,10,0
1983,11,0
1983,12,0
1987,1,0.097
1987,2,0.232
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.019
1987,8,0.275
1987,9,0.377
1987,10,0
1987,11,0
1987,12,0
1991,1,0.102
1991,2,0.188
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.081
1991,8,0.29
1991,9,0.34
1991,10,0
1991,11,0
1991,12,0
1995,1,0.127
1995,2,0.194
1995,3,0
1995,4,0
1995,5,0
1995,6,0
1995,7,0.079
1995,8,0.238
1995,9,0.233
1995,10,0
1995,11,0.128
1995,12,0
1999,1,0
1999,2,0.297
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0.225
1999,9,0.278
1999,10,0
1999,11,0.179
1999,12,0
2003,1,0.176
2003,2,0.137
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.178
2003,9,0.259
2003,10,0
2003,11,0.25
2003,12,0
2007,1,0
2007,2,0.094
2007,3,0.195
2007,4,0
2007,5,0
2007,6,0
2007,7,0
2007,8,0.227
2007,9,0.197
2007,10,0
2007,11,0.287
2007,12,0
2011,1,0
2011,2,0.046
2011,3,0.195
2011,4,0
2011,5,0.057
2011,6,0
2011,7,0.005
2011,8,0.247
2011,9,0.197
2011,10,0
2011,11,0.253
2011,12,0
2015,1,0
2015,2,0.135
2015,3,0.089
2015,4,0
2015,5,0.036
2015,6,0
2015,7,0.013
2015,8,0.3
2015,9,0.155
2015,10,0
2015,11,0.273
2015,12,0
