year,party,support
1975,1,0.013
1975,2,0.207
1975,3,0
1975,4,0.024
1975,5,0
1975,6,0
1975,7,0.118
1975,8,0.029
1975,9,0.465
1975,10,0
1975,11,0.092
1975,12,0.052
1979,1,0.036
1979,2,0.172
1979,3,0
1979,4,0.023
1979,5,0
1979,6,0
1979,7,0.132
1979,8,0.023
1979,9,0.453
1979,10,0
1979,11,0.123
1979,12,0.038
1983,1,0.051
1983,2,0.186
1983,3,0
1983,4,0.025
1983,5,0
1983,6,0
1983,7,0.162
1983,8,0.024
1983,9,0.4
1983,10,0
1983,11,0.117
1983,12,0.035
1987,1,0.044
1987,2,0.164
1987,3,0.12
1987,4,0.018
1987,5,0
1987,6,0
1987,7,0.084
1987,8,0.021
1987,9,0.406
1987,10,0
1987,11,0.072
1987,12,0.07
1991,1,0.044
1991,2,0.17
1991,3,0.107
1991,4,0.02
1991,5,0
1991,6,0
1991,7,0.111
1991,8,0.022
1991,9,0.355
1991,10,0
1991,11,0.063
1991,12,0.108
1995,1,0.027
1995,2,0.242
1995,3,0.062
1995,4,0.021
1995,5,0
1995,6,0
1995,7,0.076
1995,8,0.022
1995,9,0.378
1995,10,0
1995,11,0.067
1995,12,0.105
1999,1,0
1999,2,0.271
1999,3,0.106
1999,4,0.023
1999,5,0
1999,6,0
1999,7,0.017
1999,8,0.036
1999,9,0.337
1999,10,0
1999,11,0.137
1999,12,0.072
2003,1,0
2003,2,0.271
2003,3,0.119
2003,4,0.042
2003,5,0
2003,6,0
2003,7,0.065
2003,8,0.033
2003,9,0.259
2003,10,0
2003,11,0.144
2003,12,0.067
2007,1,0
2007,2,0.207
2007,3,0.17
2007,4,0.033
2007,5,0
2007,6,0
2007,7,0.008
2007,8,0.052
2007,9,0.306
2007,10,0
2007,11,0.184
2007,12,0.038
2011,1,0.003
2011,2,0.216
2011,3,0.113
2011,4,0.018
2011,5,0.07
2011,6,0.119
2011,7,0.045
2011,8,0.027
2011,9,0.168
2011,10,0
2011,11,0.187
2011,12,0.034
2015,1,0.003
2015,2,0.231
2015,3,0.129
2015,4,0.027
2015,5,0.072
2015,6,0.082
2015,7,0.019
2015,8,0.019
2015,9,0.192
2015,10,0
2015,11,0.197
2015,12,0.028
