year,party,support
1975,1,0
1975,2,0.297
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.003
1975,8,0.114
1975,9,0.531
1975,10,0
1975,11,0.055
1975,12,0
1979,1,0
1979,2,0.284
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.095
1979,9,0.552
1979,10,0
1979,11,0.069
1979,12,0
1983,1,0
1983,2,0.265
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.114
1983,9,0.461
1983,10,0
1983,11,0.12
1983,12,0
1987,1,0.017
1987,2,0.26
1987,3,0.072
1987,4,0
1987,5,0
1987,6,0
1987,7,0.037
1987,8,0.133
1987,9,0.406
1987,10,0
1987,11,0.074
1987,12,0
1991,1,0
1991,2,0.267
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.108
1991,8,0.197
1991,9,0.291
1991,10,0
1991,11,0.113
1991,12,0.023
1995,1,0.008
1995,2,0.23
1995,3,0.028
1995,4,0
1995,5,0
1995,6,0
1995,7,0.062
1995,8,0.167
1995,9,0.357
1995,10,0
1995,11,0.13
1995,12,0.02
1999,1,0
1999,2,0.261
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.09
1999,8,0.226
1999,9,0.192
1999,10,0
1999,11,0.22
1999,12,0.01
2003,1,0
2003,2,0.226
2003,3,0.055
2003,4,0.035
2003,5,0
2003,6,0
2003,7,0.074
2003,8,0.111
2003,9,0.239
2003,10,0
2003,11,0.249
2003,12,0.011
2007,1,0
2007,2,0.2
2007,3,0.085
2007,4,0.026
2007,5,0
2007,6,0
2007,7,0.054
2007,8,0.125
2007,9,0.225
2007,10,0
2007,11,0.26
2007,12,0.026
2011,1,0
2011,2,0.21
2011,3,0.038
2011,4,0.027
2011,5,0.085
2011,6,0.06
2011,7,0.042
2011,8,0.108
2011,9,0.204
2011,10,0
2011,11,0.213
2011,12,0.013
2015,1,0
2015,2,0.242
2015,3,0.04
2015,4,0.017
2015,5,0.06
2015,6,0.022
2015,7,0.01
2015,8,0.089
2015,9,0.202
2015,10,0
2015,11,0.303
2015,12,0.016
