year,party,support
1975,1,0.004
1975,2,0.072
1975,3,0
1975,4,0.048
1975,5,0
1975,6,0
1975,7,0.017
1975,8,0
1975,9,0.019
1975,10,0
1975,11,0.695
1975,12,0.145
1979,1,0.009
1979,2,0.079
1979,3,0
1979,4,0.033
1979,5,0
1979,6,0
1979,7,0.017
1979,8,0.003
1979,9,0.032
1979,10,0
1979,11,0.699
1979,12,0.127
1983,1,0.059
1983,2,0.082
1983,3,0
1983,4,0.039
1983,5,0
1983,6,0
1983,7,0.04
1983,8,0.001
1983,9,0.024
1983,10,0
1983,11,0.558
1983,12,0.196
1987,1,0.015
1987,2,0.063
1987,3,0.055
1987,4,0.037
1987,5,0
1987,6,0
1987,7,0.055
1987,8,0.005
1987,9,0.038
1987,10,0
1987,11,0.579
1987,12,0.152
1991,1,0.003
1991,2,0.071
1991,3,0.096
1991,4,0.014
1991,5,0
1991,6,0
1991,7,0.017
1991,8,0.005
1991,9,0.026
1991,10,0
1991,11,0.514
1991,12,0.253
1995,1,0.01
1995,2,0.091
1995,3,0.042
1995,4,0.037
1995,5,0
1995,6,0
1995,7,0.014
1995,8,0.002
1995,9,0.024
1995,10,0
1995,11,0.515
1995,12,0.267
1999,1,0
1999,2,0.136
1999,3,0.054
1999,4,0.029
1999,5,0
1999,6,0
1999,7,0.059
1999,8,0.008
1999,9,0.058
1999,10,0
1999,11,0.481
1999,12,0.176
2003,1,0
2003,2,0.131
2003,3,0.059
2003,4,0.043
2003,5,0
2003,6,0
2003,7,0.022
2003,8,0.014
2003,9,0.047
2003,10,0
2003,11,0.564
2003,12,0.121
2007,1,0
2007,2,0.113
2007,3,0.096
2007,4,0.056
2007,5,0
2007,6,0
2007,7,0.041
2007,8,0.028
2007,9,0.045
2007,10,0
2007,11,0.564
2007,12,0.057
2011,1,0
2011,2,0.104
2011,3,0.048
2011,4,0.038
2011,5,0.031
2011,6,0.14
2011,7,0.056
2011,8,0.005
2011,9,0.023
2011,10,0
2011,11,0.506
2011,12,0.049
2015,1,0.002
2015,2,0.103
2015,3,0.065
2015,4,0.029
2015,5,0.041
2015,6,0.1
2015,7,0.017
2015,8,0.003
2015,9,0.024
2015,10,0
2015,11,0.586
2015,12,0.029
