year,party,support
1975,1,0.035
1975,2,0.242
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.013
1975,8,0
1975,9,0.71
1975,10,0
1975,11,0
1975,12,0
1979,1,0.038
1979,2,0.237
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.052
1979,8,0
1979,9,0.674
1979,10,0
1979,11,0
1979,12,0
1983,1,0.014
1983,2,0.202
1983,3,0.059
1983,4,0
1983,5,0
1983,6,0
1983,7,0.036
1983,8,0
1983,9,0.688
1983,10,0
1983,11,0
1983,12,0
1987,1,0.013
1987,2,0.192
1987,3,0.066
1987,4,0
1987,5,0
1987,6,0
1987,7,0.025
1987,8,0
1987,9,0.679
1987,10,0
1987,11,0
1987,12,0.026
1991,1,0.017
1991,2,0.198
1991,3,0.063
1991,4,0
1991,5,0
1991,6,0
1991,7,0.007
1991,8,0
1991,9,0.665
1991,10,0
1991,11,0
1991,12,0.05
1995,1,0.024
1995,2,0.203
1995,3,0.04
1995,4,0
1995,5,0
1995,6,0
1995,7,0.031
1995,8,0
1995,9,0.657
1995,10,0
1995,11,0
1995,12,0.044
1999,1,0.037
1999,2,0.235
1999,3,0.106
1999,4,0
1999,5,0
1999,6,0
1999,7,0.003
1999,8,0
1999,9,0.602
1999,10,0
1999,11,0
1999,12,0.016
2003,1,0.03
2003,2,0.231
2003,3,0.116
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0
2003,9,0.47
2003,10,0
2003,11,0.154
2003,12,0
2007,1,0.037
2007,2,0.235
2007,3,0.07
2007,4,0.014
2007,5,0
2007,6,0
2007,7,0.031
2007,8,0.047
2007,9,0.379
2007,10,0
2007,11,0.186
2007,12,0
2011,1,0.055
2011,2,0.245
2011,3,0.098
2011,4,0
2011,5,0
2011,6,0.02
2011,7,0
2011,8,0.037
2011,9,0.389
2011,10,0
2011,11,0.157
2011,12,0
2015,1,0.053
2015,2,0.254
2015,3,0.074
2015,4,0
2015,5,0.041
2015,6,0.01
2015,7,0.013
2015,8,0.03
2015,9,0.386
2015,10,0
2015,11,0.14
2015,12,0
