year,party,support
1975,1,0.004
1975,2,0.115
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.038
1975,8,0.675
1975,9,0.13
1975,10,0
1975,11,0
1975,12,0.039
1979,1,0
1979,2,0.143
1979,3,0
1979,4,0.003
1979,5,0
1979,6,0
1979,7,0.05
1979,8,0.637
1979,9,0.167
1979,10,0
1979,11,0
1979,12,0
1983,1,0.013
1983,2,0.113
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.076
1983,8,0.54
1983,9,0.25
1983,10,0
1983,11,0.009
1983,12,0
1987,1,0.035
1987,2,0.075
1987,3,0
1987,4,0.004
1987,5,0
1987,6,0
1987,7,0.097
1987,8,0.566
1987,9,0.16
1987,10,0
1987,11,0
1987,12,0.063
1991,1,0
1991,2,0.105
1991,3,0.055
1991,4,0
1991,5,0
1991,6,0
1991,7,0.088
1991,8,0.548
1991,9,0.121
1991,10,0
1991,11,0
1991,12,0.083
1995,1,0
1995,2,0.109
1995,3,0.036
1995,4,0.01
1995,5,0
1995,6,0
1995,7,0.054
1995,8,0.498
1995,9,0.078
1995,10,0
1995,11,0.097
1995,12,0.116
1999,1,0
1999,2,0.132
1999,3,0.019
1999,4,0.002
1999,5,0
1999,6,0
1999,7,0.012
1999,8,0.242
1999,9,0.27
1999,10,0
1999,11,0.302
1999,12,0.02
2003,1,0
2003,2,0.15
2003,3,0.038
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.248
2003,9,0.089
2003,10,0
2003,11,0.44
2003,12,0.018
2007,1,0
2007,2,0.149
2007,3,0.033
2007,4,0.006
2007,5,0.02
2007,6,0
2007,7,0.013
2007,8,0.246
2007,9,0.106
2007,10,0
2007,11,0.416
2007,12,0.012
2011,1,0
2011,2,0.133
2011,3,0.051
2011,4,0.009
2011,5,0.029
2011,6,0.071
2011,7,0
2011,8,0.203
2011,9,0.113
2011,10,0
2011,11,0.385
2011,12,0.006
2015,1,0
2015,2,0.094
2015,3,0.024
2015,4,0.006
2015,5,0.045
2015,6,0.054
2015,7,0.034
2015,8,0.193
2015,9,0.115
2015,10,0
2015,11,0.423
2015,12,0.011
