year,party,support
1975,1,0.038
1975,2,0.132
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.089
1975,8,0.573
1975,9,0.169
1975,10,0
1975,11,0
1975,12,0
1979,1,0.09
1979,2,0.136
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.001
1979,8,0.562
1979,9,0.211
1979,10,0
1979,11,0
1979,12,0
1983,1,0.123
1983,2,0.128
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.004
1983,8,0.537
1983,9,0.185
1983,10,0
1983,11,0
1983,12,0.023
1987,1,0.129
1987,2,0.103
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.01
1987,8,0.49
1987,9,0.198
1987,10,0
1987,11,0
1987,12,0.07
1991,1,0
1991,2,0.131
1991,3,0.125
1991,4,0
1991,5,0
1991,6,0
1991,7,0.005
1991,8,0.527
1991,9,0.18
1991,10,0
1991,11,0
1991,12,0.032
1995,1,0.008
1995,2,0.142
1995,3,0.078
1995,4,0
1995,5,0
1995,6,0
1995,7,0.009
1995,8,0.446
1995,9,0.157
1995,10,0
1995,11,0.136
1995,12,0.024
1999,1,0
1999,2,0.139
1999,3,0.08
1999,4,0
1999,5,0
1999,6,0
1999,7,0.025
1999,8,0.304
1999,9,0.165
1999,10,0
1999,11,0.267
1999,12,0.022
2003,1,0
2003,2,0.139
2003,3,0.095
2003,4,0.007
2003,5,0
2003,6,0
2003,7,0.037
2003,8,0.245
2003,9,0.169
2003,10,0
2003,11,0.303
2003,12,0.005
2007,1,0
2007,2,0.148
2007,3,0.099
2007,4,0.006
2007,5,0
2007,6,0
2007,7,0.008
2007,8,0.271
2007,9,0.172
2007,10,0
2007,11,0.296
2007,12,0
2011,1,0
2011,2,0.147
2011,3,0.083
2011,4,0.005
2011,5,0.066
2011,6,0.027
2011,7,0.006
2011,8,0.234
2011,9,0.151
2011,10,0
2011,11,0.279
2011,12,0.002
2015,1,0
2015,2,0.154
2015,3,0.081
2015,4,0.007
2015,5,0.063
2015,6,0.016
2015,7,0.009
2015,8,0.205
2015,9,0.162
2015,10,0
2015,11,0.302
2015,12,0
