year,party,support
1975,1,0
1975,2,0.094
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.063
1975,8,0.6
1975,9,0.07
1975,10,0
1975,11,0.063
1975,12,0.11
1979,1,0
1979,2,0.135
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.073
1979,8,0.578
1979,9,0.098
1979,10,0
1979,11,0.086
1979,12,0.031
1983,1,0
1983,2,0.135
1983,3,0.043
1983,4,0.043
1983,5,0
1983,6,0
1983,7,0.06
1983,8,0.493
1983,9,0.12
1983,10,0
1983,11,0.081
1983,12,0.026
1987,1,0.005
1987,2,0.064
1987,3,0.087
1987,4,0
1987,5,0
1987,6,0
1987,7,0.164
1987,8,0.378
1987,9,0.122
1987,10,0
1987,11,0.077
1987,12,0.104
1991,1,0
1991,2,0.091
1991,3,0.082
1991,4,0.029
1991,5,0
1991,6,0
1991,7,0.044
1991,8,0.315
1991,9,0.139
1991,10,0
1991,11,0.117
1991,12,0.184
1995,1,0
1995,2,0.13
1995,3,0.098
1995,4,0.02
1995,5,0
1995,6,0
1995,7,0.03
1995,8,0.224
1995,9,0.17
1995,10,0
1995,11,0.189
1995,12,0.139
1999,1,0
1999,2,0.126
1999,3,0.05
1999,4,0.016
1999,5,0
1999,6,0
1999,7,0.024
1999,8,0.252
1999,9,0.177
1999,10,0
1999,11,0.283
1999,12,0.073
2003,1,0
2003,2,0.104
2003,3,0.063
2003,4,0.009
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.214
2003,9,0.13
2003,10,0
2003,11,0.459
2003,12,0.013
2007,1,0
2007,2,0.086
2007,3,0.086
2007,4,0.007
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.176
2007,9,0.13
2007,10,0
2007,11,0.472
2007,12,0.03
2011,1,0
2011,2,0.098
2011,3,0.045
2011,4,0.013
2011,5,0.04
2011,6,0.054
2011,7,0
2011,8,0.186
2011,9,0.099
2011,10,0
2011,11,0.439
2011,12,0.026
2015,1,0
2015,2,0.091
2015,3,0.037
2015,4,0.008
2015,5,0.042
2015,6,0.034
2015,7,0.001
2015,8,0.176
2015,9,0.112
2015,10,0
2015,11,0.48
2015,12,0.019
