year,party,support
1975,1,0
1975,2,0.108
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.058
1975,9,0.665
1975,10,0
1975,11,0.169
1975,12,0
1979,1,0
1979,2,0.175
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.023
1979,9,0.518
1979,10,0
1979,11,0.284
1979,12,0
1983,1,0
1983,2,0.161
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.007
1983,8,0.024
1983,9,0.446
1983,10,0
1983,11,0.361
1983,12,0
1987,1,0.008
1987,2,0.126
1987,3,0.166
1987,4,0
1987,5,0
1987,6,0
1987,7,0.02
1987,8,0.043
1987,9,0.483
1987,10,0
1987,11,0.154
1987,12,0
1991,1,0
1991,2,0.17
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.148
1991,8,0.138
1991,9,0.371
1991,10,0
1991,11,0.174
1991,12,0
1995,1,0.002
1995,2,0.165
1995,3,0.014
1995,4,0
1995,5,0
1995,6,0
1995,7,0.045
1995,8,0.084
1995,9,0.344
1995,10,0
1995,11,0.344
1995,12,0.002
1999,1,0
1999,2,0.292
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.093
1999,8,0.086
1999,9,0.184
1999,10,0
1999,11,0.345
1999,12,0
2003,1,0
2003,2,0.204
2003,3,0.085
2003,4,0.014
2003,5,0
2003,6,0
2003,7,0.089
2003,8,0.061
2003,9,0.163
2003,10,0
2003,11,0.351
2003,12,0.034
2007,1,0
2007,2,0.168
2007,3,0.08
2007,4,0.005
2007,5,0
2007,6,0
2007,7,0.072
2007,8,0.081
2007,9,0.177
2007,10,0
2007,11,0.406
2007,12,0.01
2011,1,0
2011,2,0.133
2011,3,0.059
2011,4,0.025
2011,5,0.057
2011,6,0.07
2011,7,0.037
2011,8,0.104
2011,9,0.112
2011,10,0
2011,11,0.402
2011,12,0.001
2015,1,0
2015,2,0.178
2015,3,0.044
2015,4,0.002
2015,5,0.056
2015,6,0.06
2015,7,0.004
2015,8,0.061
2015,9,0.109
2015,10,0
2015,11,0.464
2015,12,0.022
