year,party,support
1975,1,0
1975,2,0.151
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.116
1975,8,0.672
1975,9,0.061
1975,10,0
1975,11,0
1975,12,0
1979,1,0
1979,2,0.125
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.073
1979,8,0.75
1979,9,0.051
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.148
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.038
1983,8,0.744
1983,9,0.07
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.156
1987,3,0.015
1987,4,0
1987,5,0
1987,6,0
1987,7,0.005
1987,8,0.711
1987,9,0.114
1987,10,0
1987,11,0
1987,12,0
1991,1,0
1991,2,0.077
1991,3,0.008
1991,4,0
1991,5,0
1991,6,0
1991,7,0
1991,8,0.768
1991,9,0.146
1991,10,0
1991,11,0
1991,12,0
1995,1,0.006
1995,2,0.1
1995,3,0.006
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.731
1995,9,0.157
1995,10,0
1995,11,0
1995,12,0
1999,1,0
1999,2,0.167
1999,3,0.014
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0.563
1999,9,0.205
1999,10,0
1999,11,0.051
1999,12,0
2003,1,0
2003,2,0.174
2003,3,0.029
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.549
2003,9,0.122
2003,10,0
2003,11,0.125
2003,12,0
2007,1,0
2007,2,0.164
2007,3,0.046
2007,4,0
2007,5,0
2007,6,0
2007,7,0.035
2007,8,0.502
2007,9,0.132
2007,10,0
2007,11,0.12
2007,12,0
2011,1,0
2011,2,0.198
2011,3,0.038
2011,4,0
2011,5,0
2011,6,0.011
2011,7,0.014
2011,8,0.36
2011,9,0.229
2011,10,0
2011,11,0.15
2011,12,0
2015,1,0
2015,2,0.227
2015,3,0.046
2015,4,0
2015,5,0
2015,6,0
2015,7,0.027
2015,8,0.395
2015,9,0.146
2015,10,0
2015,11,0.16
2015,12,0
