year,party,support
1975,1,0.051
1975,2,0.337
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.105
1975,8,0.071
1975,9,0.269
1975,10,0
1975,11,0.105
1975,12,0.063
1979,1,0.076
1979,2,0.372
1979,3,0
1979,4,0.032
1979,5,0
1979,6,0
1979,7,0.104
1979,8,0.036
1979,9,0.287
1979,10,0
1979,11,0.092
1979,12,0
1983,1,0.114
1983,2,0.364
1983,3,0.019
1983,4,0
1983,5,0
1983,6,0
1983,7,0.037
1983,8,0.046
1983,9,0.253
1983,10,0
1983,11,0.107
1983,12,0.06
1987,1,0.078
1987,2,0.221
1987,3,0.08
1987,4,0.028
1987,5,0
1987,6,0
1987,7,0.022
1987,8,0.05
1987,9,0.198
1987,10,0
1987,11,0.178
1987,12,0.146
1991,1,0
1991,2,0.242
1991,3,0.116
1991,4,0.029
1991,5,0
1991,6,0
1991,7,0
1991,8,0.045
1991,9,0.259
1991,10,0
1991,11,0.122
1991,12,0.187
1995,1,0
1995,2,0.257
1995,3,0.095
1995,4,0.013
1995,5,0
1995,6,0
1995,7,0.066
1995,8,0.048
1995,9,0.185
1995,10,0
1995,11,0.094
1995,12,0.243
1999,1,0
1999,2,0.213
1999,3,0.089
1999,4,0.02
1999,5,0
1999,6,0
1999,7,0.039
1999,8,0.05
1999,9,0.233
1999,10,0
1999,11,0.132
1999,12,0.224
2003,1,0
2003,2,0.294
2003,3,0.108
2003,4,0.023
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.047
2003,9,0.2
2003,10,0
2003,11,0.226
2003,12,0.092
2007,1,0
2007,2,0.318
2007,3,0.131
2007,4,0.027
2007,5,0
2007,6,0
2007,7,0
2007,8,0.077
2007,9,0.167
2007,10,0
2007,11,0.267
2007,12,0.013
2011,1,0
2011,2,0.318
2011,3,0.118
2011,4,0.026
2011,5,0.041
2011,6,0.061
2011,7,0
2011,8,0.053
2011,9,0.108
2011,10,0
2011,11,0.257
2011,12,0.019
2015,1,0
2015,2,0.299
2015,3,0.116
2015,4,0.015
2015,5,0.027
2015,6,0.017
2015,7,0.006
2015,8,0.044
2015,9,0.168
2015,10,0
2015,11,0.306
2015,12,0.002
