year,party,support
1975,1,0.006
1975,2,0.081
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.036
1975,8,0.597
1975,9,0.193
1975,10,0
1975,11,0
1975,12,0.087
1979,1,0
1979,2,0.158
1979,3,0
1979,4,0.013
1979,5,0
1979,6,0
1979,7,0.059
1979,8,0.553
1979,9,0.217
1979,10,0
1979,11,0
1979,12,0
1983,1,0.035
1983,2,0.106
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.081
1983,8,0.533
1983,9,0.223
1983,10,0
1983,11,0.021
1983,12,0
1987,1,0.047
1987,2,0.055
1987,3,0
1987,4,0.009
1987,5,0
1987,6,0
1987,7,0.079
1987,8,0.56
1987,9,0.181
1987,10,0
1987,11,0
1987,12,0.069
1991,1,0
1991,2,0.094
1991,3,0.058
1991,4,0
1991,5,0
1991,6,0
1991,7,0.073
1991,8,0.455
1991,9,0.154
1991,10,0
1991,11,0
1991,12,0.165
1995,1,0
1995,2,0.111
1995,3,0.081
1995,4,0.005
1995,5,0
1995,6,0
1995,7,0.041
1995,8,0.344
1995,9,0.15
1995,10,0
1995,11,0.127
1995,12,0.141
1999,1,0
1999,2,0.109
1999,3,0.038
1999,4,0.006
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.348
1999,9,0.109
1999,10,0
1999,11,0.333
1999,12,0.039
2003,1,0
2003,2,0.136
2003,3,0.071
2003,4,0.006
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.308
2003,9,0.087
2003,10,0
2003,11,0.365
2003,12,0.014
2007,1,0
2007,2,0.099
2007,3,0.047
2007,4,0.012
2007,5,0.025
2007,6,0
2007,7,0.012
2007,8,0.28
2007,9,0.094
2007,10,0
2007,11,0.415
2007,12,0.016
2011,1,0
2011,2,0.122
2011,3,0.049
2011,4,0.008
2011,5,0.067
2011,6,0.028
2011,7,0
2011,8,0.288
2011,9,0.081
2011,10,0
2011,11,0.349
2011,12,0.008
2015,1,0
2015,2,0.093
2015,3,0.044
2015,4,0.015
2015,5,0.065
2015,6,0.024
2015,7,0.018
2015,8,0.228
2015,9,0.097
2015,10,0
2015,11,0.406
2015,12,0.01
