year,party,support
1975,1,0
1975,2,0.204
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.045
1975,8,0.151
1975,9,0.133
1975,10,0
1975,11,0.352
1975,12,0.115
1979,1,0
1979,2,0.246
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.038
1979,8,0.162
1979,9,0.167
1979,10,0
1979,11,0.353
1979,12,0.034
1983,1,0
1983,2,0.218
1983,3,0.027
1983,4,0.019
1983,5,0
1983,6,0
1983,7,0.028
1983,8,0.115
1983,9,0.215
1983,10,0
1983,11,0.359
1983,12,0.019
1987,1,0.005
1987,2,0.114
1987,3,0.092
1987,4,0
1987,5,0
1987,6,0
1987,7,0.055
1987,8,0.118
1987,9,0.271
1987,10,0
1987,11,0.307
1987,12,0.038
1991,1,0
1991,2,0.125
1991,3,0.07
1991,4,0.015
1991,5,0
1991,6,0
1991,7,0.031
1991,8,0.075
1991,9,0.233
1991,10,0
1991,11,0.354
1991,12,0.097
1995,1,0
1995,2,0.174
1995,3,0.054
1995,4,0.015
1995,5,0
1995,6,0
1995,7,0.007
1995,8,0.064
1995,9,0.194
1995,10,0
1995,11,0.37
1995,12,0.123
1999,1,0
1999,2,0.136
1999,3,0.04
1999,4,0.02
1999,5,0
1999,6,0
1999,7,0.061
1999,8,0.118
1999,9,0.125
1999,10,0
1999,11,0.458
1999,12,0.043
2003,1,0
2003,2,0.135
2003,3,0.052
2003,4,0.013
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.136
2003,9,0.112
2003,10,0
2003,11,0.519
2003,12,0.031
2007,1,0
2007,2,0.112
2007,3,0.099
2007,4,0.018
2007,5,0
2007,6,0
2007,7,0.008
2007,8,0.134
2007,9,0.128
2007,10,0
2007,11,0.474
2007,12,0.027
2011,1,0
2011,2,0.109
2011,3,0.098
2011,4,0.012
2011,5,0.039
2011,6,0.095
2011,7,0
2011,8,0.117
2011,9,0.129
2011,10,0
2011,11,0.396
2011,12,0.005
2015,1,0
2015,2,0.125
2015,3,0.034
2015,4,0.012
2015,5,0.066
2015,6,0.042
2015,7,0.001
2015,8,0.114
2015,9,0.175
2015,10,0
2015,11,0.418
2015,12,0.013
