year,party,support
1975,1,0.001
1975,2,0.152
1975,3,0
1975,4,0.07
1975,5,0
1975,6,0
1975,7,0.041
1975,8,0
1975,9,0.017
1975,10,0
1975,11,0.641
1975,12,0.078
1979,1,0.005
1979,2,0.156
1979,3,0
1979,4,0.019
1979,5,0
1979,6,0
1979,7,0.017
1979,8,0.001
1979,9,0.023
1979,10,0
1979,11,0.743
1979,12,0.035
1983,1,0.02
1983,2,0.132
1983,3,0
1983,4,0.019
1983,5,0
1983,6,0
1983,7,0.042
1983,8,0.001
1983,9,0.028
1983,10,0
1983,11,0.699
1983,12,0.06
1987,1,0.008
1987,2,0.101
1987,3,0.045
1987,4,0.027
1987,5,0
1987,6,0
1987,7,0.061
1987,8,0.004
1987,9,0.034
1987,10,0
1987,11,0.668
1987,12,0.051
1991,1,0.02
1991,2,0.156
1991,3,0.05
1991,4,0.022
1991,5,0
1991,6,0
1991,7,0.034
1991,8,0.001
1991,9,0.043
1991,10,0
1991,11,0.58
1991,12,0.092
1995,1,0.006
1995,2,0.101
1995,3,0.034
1995,4,0.044
1995,5,0
1995,6,0
1995,7,0.008
1995,8,0.005
1995,9,0.068
1995,10,0
1995,11,0.647
1995,12,0.087
1999,1,0
1999,2,0.177
1999,3,0.018
1999,4,0.018
1999,5,0
1999,6,0
1999,7,0.016
1999,8,0.004
1999,9,0.066
1999,10,0
1999,11,0.667
1999,12,0.035
2003,1,0
2003,2,0.206
2003,3,0.025
2003,4,0.041
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.006
2003,9,0.099
2003,10,0
2003,11,0.581
2003,12,0.03
2007,1,0
2007,2,0.128
2007,3,0.062
2007,4,0.024
2007,5,0
2007,6,0
2007,7,0.002
2007,8,0.034
2007,9,0.108
2007,10,0
2007,11,0.586
2007,12,0.055
2011,1,0.001
2011,2,0.093
2011,3,0.06
2011,4,0.011
2011,5,0.017
2011,6,0.182
2011,7,0.029
2011,8,0.005
2011,9,0.068
2011,10,0
2011,11,0.522
2011,12,0.013
2015,1,0
2015,2,0.09
2015,3,0.075
2015,4,0.009
2015,5,0.024
2015,6,0.112
2015,7,0.008
2015,8,0.017
2015,9,0.034
2015,10,0
2015,11,0.622
2015,12,0.009
