year,party,support
1975,1,0.001
1975,2,0.098
1975,3,0
1975,4,0.056
1975,5,0
1975,6,0
1975,7,0.099
1975,8,0.002
1975,9,0.154
1975,10,0
1975,11,0.52
1975,12,0.072
1979,1,0.019
1979,2,0.168
1979,3,0
1979,4,0.044
1979,5,0
1979,6,0
1979,7,0.028
1979,8,0.027
1979,9,0.098
1979,10,0
1979,11,0.608
1979,12,0.007
1983,1,0.053
1983,2,0.195
1983,3,0
1983,4,0.047
1983,5,0
1983,6,0
1983,7,0.088
1983,8,0.023
1983,9,0.106
1983,10,0
1983,11,0.422
1983,12,0.065
1987,1,0.026
1987,2,0.118
1987,3,0.118
1987,4,0.023
1987,5,0
1987,6,0
1987,7,0.027
1987,8,0.001
1987,9,0.18
1987,10,0
1987,11,0.431
1987,12,0.075
1991,1,0.018
1991,2,0.159
1991,3,0.16
1991,4,0.003
1991,5,0
1991,6,0
1991,7,0.036
1991,8,0.006
1991,9,0.097
1991,10,0
1991,11,0.411
1991,12,0.111
1995,1,0.095
1995,2,0.207
1995,3,0.074
1995,4,0.033
1995,5,0
1995,6,0
1995,7,0.031
1995,8,0.002
1995,9,0.083
1995,10,0
1995,11,0.357
1995,12,0.117
1999,1,0
1999,2,0.29
1999,3,0.094
1999,4,0.022
1999,5,0
1999,6,0
1999,7,0.031
1999,8,0.022
1999,9,0.095
1999,10,0
1999,11,0.392
1999,12,0.053
2003,1,0
2003,2,0.307
2003,3,0.16
2003,4,0.044
2003,5,0
2003,6,0
2003,7,0.027
2003,8,0.019
2003,9,0.089
2003,10,0
2003,11,0.338
2003,12,0.016
2007,1,0
2007,2,0.246
2007,3,0.224
2007,4,0.018
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.029
2007,9,0.174
2007,10,0
2007,11,0.266
2007,12,0.031
2011,1,0
2011,2,0.156
2011,3,0.158
2011,4,0.008
2011,5,0.038
2011,6,0.194
2011,7,0.021
2011,8,0.043
2011,9,0.064
2011,10,0
2011,11,0.281
2011,12,0.038
2015,1,0.002
2015,2,0.149
2015,3,0.156
2015,4,0.026
2015,5,0.052
2015,6,0.181
2015,7,0.032
2015,8,0.013
2015,9,0.074
2015,10,0
2015,11,0.299
2015,12,0.016
