year,party,support
1975,1,0.007
1975,2,0.209
1975,3,0
1975,4,0.072
1975,5,0
1975,6,0
1975,7,0.054
1975,8,0.004
1975,9,0.108
1975,10,0
1975,11,0.456
1975,12,0.09
1979,1,0.029
1979,2,0.183
1979,3,0
1979,4,0.046
1979,5,0
1979,6,0
1979,7,0.035
1979,8,0.007
1979,9,0.155
1979,10,0
1979,11,0.499
1979,12,0.048
1983,1,0.041
1983,2,0.19
1983,3,0
1983,4,0.043
1983,5,0
1983,6,0
1983,7,0.085
1983,8,0.013
1983,9,0.118
1983,10,0
1983,11,0.447
1983,12,0.061
1987,1,0.013
1987,2,0.156
1987,3,0.101
1987,4,0.033
1987,5,0
1987,6,0
1987,7,0.082
1987,8,0.012
1987,9,0.15
1987,10,0
1987,11,0.374
1987,12,0.079
1991,1,0.021
1991,2,0.146
1991,3,0.147
1991,4,0.035
1991,5,0
1991,6,0
1991,7,0.048
1991,8,0.019
1991,9,0.137
1991,10,0
1991,11,0.301
1991,12,0.146
1995,1,0.021
1995,2,0.225
1995,3,0.082
1995,4,0.041
1995,5,0
1995,6,0
1995,7,0.035
1995,8,0.017
1995,9,0.165
1995,10,0
1995,11,0.25
1995,12,0.165
1999,1,0
1999,2,0.266
1999,3,0.099
1999,4,0.046
1999,5,0
1999,6,0
1999,7,0.018
1999,8,0.014
1999,9,0.182
1999,10,0
1999,11,0.263
1999,12,0.112
2003,1,0
2003,2,0.289
2003,3,0.111
2003,4,0.07
2003,5,0
2003,6,0
2003,7,0.011
2003,8,0.026
2003,9,0.157
2003,10,0
2003,11,0.269
2003,12,0.066
2007,1,0
2007,2,0.226
2007,3,0.122
2007,4,0.068
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.054
2007,9,0.142
2007,10,0
2007,11,0.326
2007,12,0.047
2011,1,0
2011,2,0.206
2011,3,0.091
2011,4,0.048
2011,5,0.073
2011,6,0.194
2011,7,0.034
2011,8,0.021
2011,9,0.082
2011,10,0
2011,11,0.223
2011,12,0.029
2015,1,0.002
2015,2,0.215
2015,3,0.075
2015,4,0.04
2015,5,0.08
2015,6,0.17
2015,7,0.021
2015,8,0.02
2015,9,0.083
2015,10,0
2015,11,0.262
2015,12,0.032
