year,party,support
1975,1,0.074
1975,2,0.082
1975,3,0.039
1975,4,0
1975,5,0
1975,6,0
1975,7,0.003
1975,8,0.021
1975,9,0.549
1975,10,0
1975,11,0.228
1975,12,0.003
1979,1,0.111
1979,2,0.092
1979,3,0.027
1979,4,0
1979,5,0
1979,6,0
1979,7,0.018
1979,8,0.006
1979,9,0.597
1979,10,0
1979,11,0.149
1979,12,0
1983,1,0.035
1983,2,0.064
1983,3,0.042
1983,4,0
1983,5,0
1983,6,0
1983,7,0.002
1983,8,0.004
1983,9,0.549
1983,10,0
1983,11,0.303
1983,12,0.001
1987,1,0.036
1987,2,0.135
1987,3,0.07
1987,4,0
1987,5,0
1987,6,0
1987,7,0.043
1987,8,0.008
1987,9,0.446
1987,10,0
1987,11,0.211
1987,12,0.05
1991,1,0.03
1991,2,0.12
1991,3,0.043
1991,4,0
1991,5,0
1991,6,0
1991,7,0.015
1991,8,0.023
1991,9,0.526
1991,10,0
1991,11,0.215
1991,12,0.027
1995,1,0.062
1995,2,0.101
1995,3,0.074
1995,4,0
1995,5,0
1995,6,0
1995,7,0.015
1995,8,0.021
1995,9,0.536
1995,10,0
1995,11,0.168
1995,12,0.024
1999,1,0.047
1999,2,0.112
1999,3,0.015
1999,4,0
1999,5,0
1999,6,0
1999,7,0.036
1999,8,0.026
1999,9,0.54
1999,10,0
1999,11,0.161
1999,12,0.062
2003,1,0.035
2003,2,0.101
2003,3,0.051
2003,4,0.005
2003,5,0
2003,6,0
2003,7,0
2003,8,0.015
2003,9,0.655
2003,10,0
2003,11,0.1
2003,12,0.039
2007,1,0.052
2007,2,0.126
2007,3,0.128
2007,4,0.024
2007,5,0
2007,6,0
2007,7,0.06
2007,8,0.029
2007,9,0.3
2007,10,0
2007,11,0.27
2007,12,0.013
2011,1,0.034
2011,2,0.146
2011,3,0.096
2011,4,0.022
2011,5,0.089
2011,6,0.008
2011,7,0.003
2011,8,0.043
2011,9,0.238
2011,10,0
2011,11,0.294
2011,12,0.027
2015,1,0.003
2015,2,0.11
2015,3,0.094
2015,4,0.023
2015,5,0.025
2015,6,0.032
2015,7,0.025
2015,8,0.037
2015,9,0.352
2015,10,0
2015,11,0.288
2015,12,0.011
