year,party,support
1975,1,0.025
1975,2,0.216
1975,3,0
1975,4,0.068
1975,5,0
1975,6,0
1975,7,0.181
1975,8,0.104
1975,9,0.186
1975,10,0
1975,11,0.087
1975,12,0.134
1979,1,0.03
1979,2,0.26
1979,3,0.011
1979,4,0.068
1979,5,0
1979,6,0
1979,7,0.121
1979,8,0.116
1979,9,0.226
1979,10,0
1979,11,0.133
1979,12,0.035
1983,1,0.039
1983,2,0.228
1983,3,0.035
1983,4,0.062
1983,5,0
1983,6,0
1983,7,0.108
1983,8,0.1
1983,9,0.266
1983,10,0
1983,11,0.103
1983,12,0.057
1987,1,0.034
1987,2,0.158
1987,3,0.069
1987,4,0.049
1987,5,0
1987,6,0
1987,7,0.102
1987,8,0.089
1987,9,0.306
1987,10,0
1987,11,0.105
1987,12,0.087
1991,1,0.018
1991,2,0.181
1991,3,0.057
1991,4,0.053
1991,5,0
1991,6,0
1991,7,0.087
1991,8,0.063
1991,9,0.285
1991,10,0
1991,11,0.137
1991,12,0.119
1995,1,0.022
1995,2,0.216
1995,3,0.051
1995,4,0.039
1995,5,0
1995,6,0
1995,7,0.054
1995,8,0.054
1995,9,0.27
1995,10,0
1995,11,0.218
1995,12,0.077
1999,1,0.008
1999,2,0.239
1999,3,0.026
1999,4,0.027
1999,5,0
1999,6,0
1999,7,0.054
1999,8,0.059
1999,9,0.241
1999,10,0
1999,11,0.314
1999,12,0.033
2003,1,0.006
2003,2,0.252
2003,3,0.061
2003,4,0.04
2003,5,0
2003,6,0
2003,7,0.019
2003,8,0.064
2003,9,0.189
2003,10,0
2003,11,0.349
2003,12,0.018
2007,1,0.005
2007,2,0.189
2007,3,0.079
2007,4,0.037
2007,5,0.059
2007,6,0
2007,7,0.003
2007,8,0.094
2007,9,0.158
2007,10,0
2007,11,0.356
2007,12,0.019
2011,1,0.001
2011,2,0.175
2011,3,0.071
2011,4,0.032
2011,5,0.099
2011,6,0.064
2011,7,0.025
2011,8,0.066
2011,9,0.142
2011,10,0
2011,11,0.312
2011,12,0.012
2015,1,0.001
2015,2,0.186
2015,3,0.052
2015,4,0.029
2015,5,0.081
2015,6,0.039
2015,7,0.027
2015,8,0.058
2015,9,0.2
2015,10,0
2015,11,0.315
2015,12,0.012
