year,party,support
1975,1,0.011
1975,2,0.219
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.08
1975,8,0.295
1975,9,0.303
1975,10,0
1975,11,0
1975,12,0.092
1979,1,0
1979,2,0.284
1979,3,0
1979,4,0.023
1979,5,0
1979,6,0
1979,7,0.059
1979,8,0.3
1979,9,0.334
1979,10,0
1979,11,0
1979,12,0
1983,1,0.028
1983,2,0.233
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.096
1983,8,0.283
1983,9,0.345
1983,10,0
1983,11,0.015
1983,12,0
1987,1,0.051
1987,2,0.169
1987,3,0
1987,4,0.022
1987,5,0
1987,6,0
1987,7,0.097
1987,8,0.29
1987,9,0.269
1987,10,0
1987,11,0
1987,12,0.101
1991,1,0
1991,2,0.155
1991,3,0.053
1991,4,0
1991,5,0
1991,6,0
1991,7,0.077
1991,8,0.264
1991,9,0.272
1991,10,0
1991,11,0
1991,12,0.18
1995,1,0
1995,2,0.152
1995,3,0.029
1995,4,0.013
1995,5,0
1995,6,0
1995,7,0.058
1995,8,0.218
1995,9,0.2
1995,10,0
1995,11,0.085
1995,12,0.245
1999,1,0
1999,2,0.146
1999,3,0.023
1999,4,0.009
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.202
1999,9,0.175
1999,10,0
1999,11,0.308
1999,12,0.118
2003,1,0
2003,2,0.164
2003,3,0.038
2003,4,0.011
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.2
2003,9,0.17
2003,10,0
2003,11,0.385
2003,12,0.015
2007,1,0
2007,2,0.139
2007,3,0.026
2007,4,0.011
2007,5,0.018
2007,6,0
2007,7,0.016
2007,8,0.167
2007,9,0.154
2007,10,0
2007,11,0.449
2007,12,0.021
2011,1,0
2011,2,0.178
2011,3,0.025
2011,4,0.012
2011,5,0.022
2011,6,0.032
2011,7,0
2011,8,0.128
2011,9,0.159
2011,10,0
2011,11,0.437
2011,12,0.007
2015,1,0
2015,2,0.133
2015,3,0.024
2015,4,0.011
2015,5,0.017
2015,6,0.025
2015,7,0.013
2015,8,0.118
2015,9,0.163
2015,10,0
2015,11,0.484
2015,12,0.012
