year,party,support
1975,1,0.005
1975,2,0.067
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.092
1975,8,0.643
1975,9,0.11
1975,10,0
1975,11,0
1975,12,0.081
1979,1,0
1979,2,0.124
1979,3,0
1979,4,0.006
1979,5,0
1979,6,0
1979,7,0.091
1979,8,0.628
1979,9,0.152
1979,10,0
1979,11,0
1979,12,0
1983,1,0.03
1983,2,0.112
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.075
1983,8,0.578
1983,9,0.194
1983,10,0
1983,11,0.01
1983,12,0
1987,1,0.048
1987,2,0.081
1987,3,0
1987,4,0.007
1987,5,0
1987,6,0
1987,7,0.1
1987,8,0.542
1987,9,0.174
1987,10,0
1987,11,0
1987,12,0.049
1991,1,0
1991,2,0.106
1991,3,0.04
1991,4,0
1991,5,0
1991,6,0
1991,7,0.08
1991,8,0.506
1991,9,0.135
1991,10,0
1991,11,0
1991,12,0.133
1995,1,0
1995,2,0.155
1995,3,0.032
1995,4,0.004
1995,5,0
1995,6,0
1995,7,0.055
1995,8,0.397
1995,9,0.11
1995,10,0
1995,11,0.13
1995,12,0.118
1999,1,0
1999,2,0.129
1999,3,0.019
1999,4,0.004
1999,5,0
1999,6,0
1999,7,0.017
1999,8,0.288
1999,9,0.135
1999,10,0
1999,11,0.373
1999,12,0.036
2003,1,0
2003,2,0.128
2003,3,0.031
2003,4,0.006
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.268
2003,9,0.106
2003,10,0
2003,11,0.434
2003,12,0.013
2007,1,0
2007,2,0.102
2007,3,0.038
2007,4,0.011
2007,5,0.018
2007,6,0
2007,7,0.01
2007,8,0.265
2007,9,0.104
2007,10,0
2007,11,0.439
2007,12,0.014
2011,1,0
2011,2,0.112
2011,3,0.04
2011,4,0.009
2011,5,0.055
2011,6,0.048
2011,7,0
2011,8,0.298
2011,9,0.072
2011,10,0
2011,11,0.353
2011,12,0.014
2015,1,0
2015,2,0.089
2015,3,0.021
2015,4,0.008
2015,5,0.045
2015,6,0.034
2015,7,0.013
2015,8,0.254
2015,9,0.132
2015,10,0
2015,11,0.392
2015,12,0.01
