year,party,support
1975,1,0
1975,2,0.27
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.011
1975,8,0.079
1975,9,0.222
1975,10,0
1975,11,0.297
1975,12,0.121
1979,1,0
1979,2,0.408
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.061
1979,9,0.291
1979,10,0
1979,11,0.24
1979,12,0
1983,1,0
1983,2,0.389
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.131
1983,9,0.212
1983,10,0
1983,11,0.267
1983,12,0
1987,1,0.142
1987,2,0.245
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.142
1987,8,0.148
1987,9,0.172
1987,10,0
1987,11,0.151
1987,12,0
1991,1,0.067
1991,2,0.271
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.248
1991,8,0.047
1991,9,0.14
1991,10,0
1991,11,0.227
1991,12,0
1995,1,0.075
1995,2,0.284
1995,3,0.06
1995,4,0
1995,5,0
1995,6,0
1995,7,0.035
1995,8,0.115
1995,9,0.143
1995,10,0
1995,11,0.287
1995,12,0
1999,1,0
1999,2,0.497
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.083
1999,8,0.076
1999,9,0.103
1999,10,0
1999,11,0.242
1999,12,0
2003,1,0
2003,2,0.401
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.138
2003,9,0.134
2003,10,0
2003,11,0.285
2003,12,0.042
2007,1,0
2007,2,0.348
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0.003
2007,8,0.065
2007,9,0.2
2007,10,0
2007,11,0.309
2007,12,0.075
2011,1,0
2011,2,0.221
2011,3,0.051
2011,4,0
2011,5,0.125
2011,6,0.148
2011,7,0
2011,8,0.06
2011,9,0.146
2011,10,0
2011,11,0.225
2011,12,0.023
2015,1,0
2015,2,0.26
2015,3,0
2015,4,0
2015,5,0.087
2015,6,0.144
2015,7,0
2015,8,0.07
2015,9,0.155
2015,10,0
2015,11,0.284
2015,12,0
