year,party,support
1975,1,0.083
1975,2,0.179
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.534
1975,9,0.203
1975,10,0
1975,11,0
1975,12,0
1979,1,0.11
1979,2,0.177
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.511
1979,9,0.195
1979,10,0
1979,11,0.008
1979,12,0
1983,1,0.08
1983,2,0.162
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.021
1983,8,0.537
1983,9,0.191
1983,10,0
1983,11,0.008
1983,12,0
1987,1,0.082
1987,2,0.124
1987,3,0.015
1987,4,0
1987,5,0
1987,6,0
1987,7,0.005
1987,8,0.593
1987,9,0.174
1987,10,0
1987,11,0.007
1987,12,0
1991,1,0.079
1991,2,0.074
1991,3,0.005
1991,4,0
1991,5,0
1991,6,0
1991,7,0.01
1991,8,0.38
1991,9,0.142
1991,10,0.306
1991,11,0.005
1991,12,0
1995,1,0.011
1995,2,0.151
1995,3,0.012
1995,4,0
1995,5,0
1995,6,0
1995,7,0.009
1995,8,0.425
1995,9,0.164
1995,10,0.227
1995,11,0.002
1995,12,0
1999,1,0.013
1999,2,0.168
1999,3,0.009
1999,4,0
1999,5,0
1999,6,0
1999,7,0.006
1999,8,0.419
1999,9,0.138
1999,10,0.217
1999,11,0.031
1999,12,0
2003,1,0
2003,2,0.188
2003,3,0.01
2003,4,0
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.411
2003,9,0.213
2003,10,0.097
2003,11,0.066
2003,12,0
2007,1,0.009
2007,2,0.146
2007,3,0.048
2007,4,0
2007,5,0
2007,6,0
2007,7,0.004
2007,8,0.394
2007,9,0.163
2007,10,0.166
2007,11,0.069
2007,12,0
2011,1,0.007
2011,2,0.136
2011,3,0.057
2011,4,0
2011,5,0
2011,6,0
2011,7,0.021
2011,8,0.315
2011,9,0.162
2011,10,0.211
2011,11,0.092
2011,12,0
2015,1,0.002
2015,2,0.144
2015,3,0.019
2015,4,0
2015,5,0.006
2015,6,0
2015,7,0.018
2015,8,0.288
2015,9,0.164
2015,10,0.223
2015,11,0.136
2015,12,0
