year,party,support
1975,1,0
1975,2,0.071
1975,3,0
1975,4,0.008
1975,5,0
1975,6,0
1975,7,0.032
1975,8,0.52
1975,9,0.045
1975,10,0
1975,11,0.254
1975,12,0.069
1979,1,0
1979,2,0.058
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.037
1979,8,0.58
1979,9,0.038
1979,10,0
1979,11,0.266
1979,12,0.02
1983,1,0
1983,2,0.111
1983,3,0
1983,4,0.017
1983,5,0
1983,6,0
1983,7,0.093
1983,8,0.571
1983,9,0.05
1983,10,0
1983,11,0.149
1983,12,0.008
1987,1,0.08
1987,2,0.049
1987,3,0
1987,4,0.005
1987,5,0
1987,6,0
1987,7,0.042
1987,8,0.487
1987,9,0.035
1987,10,0
1987,11,0.118
1987,12,0.183
1991,1,0
1991,2,0.118
1991,3,0.079
1991,4,0.011
1991,5,0
1991,6,0
1991,7,0.032
1991,8,0.427
1991,9,0.053
1991,10,0
1991,11,0.197
1991,12,0.084
1995,1,0.002
1995,2,0.153
1995,3,0.065
1995,4,0.003
1995,5,0
1995,6,0
1995,7,0.025
1995,8,0.467
1995,9,0.039
1995,10,0
1995,11,0.189
1995,12,0.058
1999,1,0
1999,2,0.124
1999,3,0.099
1999,4,0.003
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0.338
1999,9,0.042
1999,10,0
1999,11,0.349
1999,12,0.024
2003,1,0.001
2003,2,0.124
2003,3,0.136
2003,4,0.011
2003,5,0
2003,6,0
2003,7,0
2003,8,0.341
2003,9,0.054
2003,10,0
2003,11,0.331
2003,12,0.002
2007,1,0
2007,2,0.102
2007,3,0.152
2007,4,0.005
2007,5,0
2007,6,0
2007,7,0.044
2007,8,0.305
2007,9,0.054
2007,10,0
2007,11,0.337
2007,12,0.002
2011,1,0
2011,2,0.14
2011,3,0.104
2011,4,0.002
2011,5,0.042
2011,6,0.083
2011,7,0.002
2011,8,0.228
2011,9,0.082
2011,10,0
2011,11,0.315
2011,12,0
2015,1,0
2015,2,0.087
2015,3,0.067
2015,4,0.01
2015,5,0.056
2015,6,0.06
2015,7,0.02
2015,8,0.161
2015,9,0.107
2015,10,0
2015,11,0.423
2015,12,0.008
