year,party,support
1975,1,0.027
1975,2,0.136
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.006
1975,8,0.473
1975,9,0.358
1975,10,0
1975,11,0
1975,12,0
1979,1,0.029
1979,2,0.14
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.476
1979,9,0.354
1979,10,0
1979,11,0
1979,12,0
1983,1,0.015
1983,2,0.13
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.031
1983,8,0.443
1983,9,0.382
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.094
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.087
1987,8,0.422
1987,9,0.359
1987,10,0
1987,11,0
1987,12,0.037
1991,1,0
1991,2,0.083
1991,3,0.041
1991,4,0.002
1991,5,0
1991,6,0
1991,7,0.039
1991,8,0.506
1991,9,0.271
1991,10,0
1991,11,0
1991,12,0.057
1995,1,0
1995,2,0.117
1995,3,0.037
1995,4,0
1995,5,0
1995,6,0
1995,7,0.031
1995,8,0.396
1995,9,0.241
1995,10,0
1995,11,0.07
1995,12,0.109
1999,1,0
1999,2,0.126
1999,3,0.015
1999,4,0
1999,5,0
1999,6,0
1999,7,0.005
1999,8,0.393
1999,9,0.254
1999,10,0
1999,11,0.206
1999,12,0.002
2003,1,0
2003,2,0.112
2003,3,0.018
2003,4,0.015
2003,5,0
2003,6,0
2003,7,0
2003,8,0.355
2003,9,0.246
2003,10,0
2003,11,0.253
2003,12,0
2007,1,0
2007,2,0.102
2007,3,0.043
2007,4,0.022
2007,5,0
2007,6,0
2007,7,0
2007,8,0.332
2007,9,0.198
2007,10,0
2007,11,0.301
2007,12,0.001
2011,1,0
2011,2,0.122
2011,3,0.036
2011,4,0.012
2011,5,0.036
2011,6,0.038
2011,7,0.015
2011,8,0.296
2011,9,0.181
2011,10,0
2011,11,0.261
2011,12,0.003
2015,1,0
2015,2,0.11
2015,3,0.031
2015,4,0.016
2015,5,0.039
2015,6,0.026
2015,7,0.026
2015,8,0.244
2015,9,0.167
2015,10,0
2015,11,0.34
2015,12,0.001
