year,party,support
1975,1,0
1975,2,0.316
1975,3,0
1975,4,0.026
1975,5,0
1975,6,0
1975,7,0.031
1975,8,0
1975,9,0.143
1975,10,0
1975,11,0.357
1975,12,0.126
1979,1,0.033
1979,2,0.361
1979,3,0
1979,4,0.023
1979,5,0
1979,6,0
1979,7,0.019
1979,8,0.004
1979,9,0.157
1979,10,0
1979,11,0.337
1979,12,0.067
1983,1,0.022
1983,2,0.297
1983,3,0
1983,4,0.041
1983,5,0
1983,6,0
1983,7,0.034
1983,8,0.01
1983,9,0.202
1983,10,0
1983,11,0.315
1983,12,0.079
1987,1,0.009
1987,2,0.19
1987,3,0.084
1987,4,0.008
1987,5,0
1987,6,0
1987,7,0.047
1987,8,0.004
1987,9,0.169
1987,10,0
1987,11,0.334
1987,12,0.155
1991,1,0.003
1991,2,0.201
1991,3,0.086
1991,4,0.007
1991,5,0
1991,6,0
1991,7,0.036
1991,8,0.013
1991,9,0.116
1991,10,0
1991,11,0.27
1991,12,0.268
1995,1,0.013
1995,2,0.233
1995,3,0.044
1995,4,0.017
1995,5,0
1995,6,0
1995,7,0.042
1995,8,0.005
1995,9,0.145
1995,10,0
1995,11,0.267
1995,12,0.232
1999,1,0
1999,2,0.252
1999,3,0.052
1999,4,0.007
1999,5,0
1999,6,0
1999,7,0.062
1999,8,0.012
1999,9,0.154
1999,10,0
1999,11,0.344
1999,12,0.116
2003,1,0
2003,2,0.256
2003,3,0.05
2003,4,0.023
2003,5,0
2003,6,0
2003,7,0.033
2003,8,0.011
2003,9,0.127
2003,10,0
2003,11,0.433
2003,12,0.067
2007,1,0
2007,2,0.176
2007,3,0.086
2007,4,0.025
2007,5,0
2007,6,0
2007,7,0.022
2007,8,0.044
2007,9,0.106
2007,10,0
2007,11,0.506
2007,12,0.034
2011,1,0
2011,2,0.12
2011,3,0.063
2011,4,0.011
2011,5,0.036
2011,6,0.292
2011,7,0.029
2011,8,0.012
2011,9,0.058
2011,10,0
2011,11,0.356
2011,12,0.023
2015,1,0.001
2015,2,0.099
2015,3,0.034
2015,4,0.027
2015,5,0.04
2015,6,0.211
2015,7,0.011
2015,8,0.015
2015,9,0.078
2015,10,0
2015,11,0.46
2015,12,0.025
