year,party,support
1975,1,0.021
1975,2,0.059
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.106
1975,8,0.561
1975,9,0.252
1975,10,0
1975,11,0
1975,12,0
1979,1,0.09
1979,2,0.138
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.001
1979,8,0.492
1979,9,0.279
1979,10,0
1979,11,0
1979,12,0
1983,1,0.159
1983,2,0.142
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.004
1983,8,0.427
1983,9,0.254
1983,10,0
1983,11,0
1983,12,0.014
1987,1,0.158
1987,2,0.115
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.005
1987,8,0.379
1987,9,0.277
1987,10,0
1987,11,0
1987,12,0.067
1991,1,0
1991,2,0.17
1991,3,0.17
1991,4,0
1991,5,0
1991,6,0
1991,7,0.007
1991,8,0.359
1991,9,0.261
1991,10,0
1991,11,0
1991,12,0.034
1995,1,0.009
1995,2,0.189
1995,3,0.133
1995,4,0
1995,5,0
1995,6,0
1995,7,0.006
1995,8,0.254
1995,9,0.262
1995,10,0
1995,11,0.134
1995,12,0.012
1999,1,0
1999,2,0.175
1999,3,0.121
1999,4,0
1999,5,0
1999,6,0
1999,7,0.012
1999,8,0.221
1999,9,0.248
1999,10,0
1999,11,0.214
1999,12,0.009
2003,1,0
2003,2,0.175
2003,3,0.167
2003,4,0.006
2003,5,0
2003,6,0
2003,7,0.036
2003,8,0.178
2003,9,0.217
2003,10,0
2003,11,0.218
2003,12,0.003
2007,1,0
2007,2,0.176
2007,3,0.134
2007,4,0.01
2007,5,0
2007,6,0
2007,7,0.01
2007,8,0.236
2007,9,0.201
2007,10,0
2007,11,0.234
2007,12,0
2011,1,0
2011,2,0.168
2011,3,0.11
2011,4,0.009
2011,5,0.079
2011,6,0.019
2011,7,0.004
2011,8,0.206
2011,9,0.177
2011,10,0
2011,11,0.227
2011,12,0.001
2015,1,0
2015,2,0.207
2015,3,0.088
2015,4,0.007
2015,5,0.073
2015,6,0.01
2015,7,0.006
2015,8,0.145
2015,9,0.187
2015,10,0
2015,11,0.277
2015,12,0
