year,party,support
1975,1,0.049
1975,2,0.143
1975,3,0.003
1975,4,0
1975,5,0
1975,6,0
1975,7,0.017
1975,8,0.011
1975,9,0.63
1975,10,0
1975,11,0.137
1975,12,0.009
1979,1,0.048
1979,2,0.182
1979,3,0.026
1979,4,0
1979,5,0
1979,6,0
1979,7,0.009
1979,8,0.017
1979,9,0.579
1979,10,0
1979,11,0.139
1979,12,0
1983,1,0.05
1983,2,0.207
1983,3,0.025
1983,4,0
1983,5,0
1983,6,0
1983,7,0.012
1983,8,0.001
1983,9,0.59
1983,10,0
1983,11,0.115
1983,12,0
1987,1,0.05
1987,2,0.189
1987,3,0.047
1987,4,0
1987,5,0
1987,6,0
1987,7,0.02
1987,8,0.008
1987,9,0.535
1987,10,0
1987,11,0.144
1987,12,0.008
1991,1,0.063
1991,2,0.186
1991,3,0.025
1991,4,0
1991,5,0
1991,6,0
1991,7,0.011
1991,8,0.011
1991,9,0.514
1991,10,0
1991,11,0.137
1991,12,0.053
1995,1,0.071
1995,2,0.152
1995,3,0.014
1995,4,0
1995,5,0
1995,6,0
1995,7,0.02
1995,8,0.019
1995,9,0.422
1995,10,0
1995,11,0.286
1995,12,0.015
1999,1,0.054
1999,2,0.145
1999,3,0.064
1999,4,0
1999,5,0
1999,6,0
1999,7,0.06
1999,8,0.016
1999,9,0.46
1999,10,0
1999,11,0.186
1999,12,0.015
2003,1,0.107
2003,2,0.197
2003,3,0.107
2003,4,0.01
2003,5,0
2003,6,0
2003,7,0.007
2003,8,0.037
2003,9,0.269
2003,10,0
2003,11,0.255
2003,12,0.012
2007,1,0.078
2007,2,0.25
2007,3,0.102
2007,4,0.009
2007,5,0
2007,6,0
2007,7,0.032
2007,8,0.011
2007,9,0.241
2007,10,0
2007,11,0.264
2007,12,0.013
2011,1,0.043
2011,2,0.282
2011,3,0.106
2011,4,0.006
2011,5,0.055
2011,6,0.008
2011,7,0.003
2011,8,0.024
2011,9,0.19
2011,10,0
2011,11,0.273
2011,12,0.01
2015,1,0.02
2015,2,0.228
2015,3,0.114
2015,4,0.003
2015,5,0.036
2015,6,0.037
2015,7,0.03
2015,8,0.019
2015,9,0.199
2015,10,0
2015,11,0.312
2015,12,0.002
