year,party,support
1975,1,0.013
1975,2,0.197
1975,3,0
1975,4,0.118
1975,5,0
1975,6,0
1975,7,0.144
1975,8,0.063
1975,9,0.122
1975,10,0
1975,11,0.221
1975,12,0.122
1979,1,0.02
1979,2,0.154
1979,3,0.023
1979,4,0.046
1979,5,0
1979,6,0
1979,7,0.138
1979,8,0.047
1979,9,0.192
1979,10,0
1979,11,0.33
1979,12,0.05
1983,1,0.016
1983,2,0.153
1983,3,0.095
1983,4,0.057
1983,5,0
1983,6,0
1983,7,0.104
1983,8,0.024
1983,9,0.266
1983,10,0
1983,11,0.251
1983,12,0.033
1987,1,0.023
1987,2,0.098
1987,3,0.127
1987,4,0.034
1987,5,0
1987,6,0
1987,7,0.123
1987,8,0.037
1987,9,0.218
1987,10,0
1987,11,0.207
1987,12,0.133
1991,1,0.011
1991,2,0.147
1991,3,0.066
1991,4,0.04
1991,5,0
1991,6,0
1991,7,0.075
1991,8,0.014
1991,9,0.21
1991,10,0
1991,11,0.252
1991,12,0.186
1995,1,0.02
1995,2,0.163
1995,3,0.071
1995,4,0.026
1995,5,0
1995,6,0
1995,7,0.04
1995,8,0.018
1995,9,0.218
1995,10,0
1995,11,0.354
1995,12,0.088
1999,1,0.007
1999,2,0.164
1999,3,0.041
1999,4,0.041
1999,5,0
1999,6,0
1999,7,0.032
1999,8,0.055
1999,9,0.186
1999,10,0
1999,11,0.438
1999,12,0.037
2003,1,0.003
2003,2,0.168
2003,3,0.096
2003,4,0.041
2003,5,0
2003,6,0
2003,7,0.032
2003,8,0.058
2003,9,0.147
2003,10,0
2003,11,0.406
2003,12,0.049
2007,1,0.003
2007,2,0.11
2007,3,0.092
2007,4,0.028
2007,5,0.077
2007,6,0
2007,7,0.002
2007,8,0.079
2007,9,0.13
2007,10,0
2007,11,0.429
2007,12,0.051
2011,1,0
2011,2,0.088
2011,3,0.085
2011,4,0.031
2011,5,0.09
2011,6,0.072
2011,7,0.015
2011,8,0.036
2011,9,0.107
2011,10,0
2011,11,0.429
2011,12,0.046
2015,1,0
2015,2,0.128
2015,3,0.05
2015,4,0.021
2015,5,0.085
2015,6,0.04
2015,7,0.026
2015,8,0.035
2015,9,0.121
2015,10,0
2015,11,0.427
2015,12,0.066
