year,party,support
1975,1,0
1975,2,0.009
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.001
1975,8,0.897
1975,9,0.093
1975,10,0
1975,11,0
1975,12,0
1979,1,0.048
1979,2,0.032
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.755
1979,9,0.165
1979,10,0
1979,11,0
1979,12,0
1983,1,0.022
1983,2,0.031
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.716
1983,9,0.228
1983,10,0
1983,11,0
1983,12,0.003
1987,1,0.086
1987,2,0.025
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.001
1987,8,0.635
1987,9,0.196
1987,10,0
1987,11,0
1987,12,0.057
1991,1,0
1991,2,0.082
1991,3,0.085
1991,4,0
1991,5,0
1991,6,0
1991,7,0.018
1991,8,0.585
1991,9,0.213
1991,10,0
1991,11,0
1991,12,0.016
1995,1,0.006
1995,2,0.089
1995,3,0.058
1995,4,0
1995,5,0
1995,6,0
1995,7,0.003
1995,8,0.508
1995,9,0.156
1995,10,0
1995,11,0.16
1995,12,0.018
1999,1,0
1999,2,0.043
1999,3,0.063
1999,4,0
1999,5,0
1999,6,0
1999,7,0.008
1999,8,0.352
1999,9,0.239
1999,10,0
1999,11,0.235
1999,12,0.058
2003,1,0
2003,2,0.06
2003,3,0.048
2003,4,0.01
2003,5,0
2003,6,0
2003,7,0.052
2003,8,0.325
2003,9,0.192
2003,10,0
2003,11,0.295
2003,12,0.019
2007,1,0
2007,2,0.043
2007,3,0.07
2007,4,0
2007,5,0
2007,6,0
2007,7,0.018
2007,8,0.293
2007,9,0.289
2007,10,0
2007,11,0.287
2007,12,0
2011,1,0
2011,2,0.073
2011,3,0.07
2011,4,0.001
2011,5,0.041
2011,6,0.039
2011,7,0.001
2011,8,0.283
2011,9,0.15
2011,10,0
2011,11,0.336
2011,12,0.004
2015,1,0
2015,2,0.098
2015,3,0.08
2015,4,0.008
2015,5,0.05
2015,6,0.017
2015,7,0.004
2015,8,0.297
2015,9,0.12
2015,10,0
2015,11,0.324
2015,12,0.001
