year,party,support
1975,1,0.015
1975,2,0.084
1975,3,0
1975,4,0.035
1975,5,0
1975,6,0
1975,7,0.068
1975,8,0.167
1975,9,0.156
1975,10,0
1975,11,0.388
1975,12,0.088
1979,1,0.013
1979,2,0.095
1979,3,0.011
1979,4,0.058
1979,5,0
1979,6,0
1979,7,0.028
1979,8,0.16
1979,9,0.158
1979,10,0
1979,11,0.455
1979,12,0.022
1983,1,0.051
1983,2,0.082
1983,3,0.052
1983,4,0.072
1983,5,0
1983,6,0
1983,7,0.043
1983,8,0.142
1983,9,0.154
1983,10,0
1983,11,0.365
1983,12,0.04
1987,1,0.023
1987,2,0.063
1987,3,0.076
1987,4,0.047
1987,5,0
1987,6,0
1987,7,0.064
1987,8,0.122
1987,9,0.139
1987,10,0
1987,11,0.394
1987,12,0.072
1991,1,0.014
1991,2,0.067
1991,3,0.06
1991,4,0.039
1991,5,0
1991,6,0
1991,7,0.048
1991,8,0.067
1991,9,0.143
1991,10,0
1991,11,0.444
1991,12,0.118
1995,1,0.014
1995,2,0.137
1995,3,0.057
1995,4,0.022
1995,5,0
1995,6,0
1995,7,0.054
1995,8,0.064
1995,9,0.159
1995,10,0
1995,11,0.412
1995,12,0.082
1999,1,0.011
1999,2,0.145
1999,3,0.02
1999,4,0.025
1999,5,0
1999,6,0
1999,7,0.038
1999,8,0.074
1999,9,0.18
1999,10,0
1999,11,0.481
1999,12,0.023
2003,1,0.007
2003,2,0.165
2003,3,0.062
2003,4,0.03
2003,5,0
2003,6,0
2003,7,0.01
2003,8,0.065
2003,9,0.152
2003,10,0
2003,11,0.497
2003,12,0.013
2007,1,0.005
2007,2,0.102
2007,3,0.068
2007,4,0.024
2007,5,0.066
2007,6,0
2007,7,0.003
2007,8,0.089
2007,9,0.133
2007,10,0
2007,11,0.498
2007,12,0.011
2011,1,0
2011,2,0.107
2011,3,0.058
2011,4,0.024
2011,5,0.102
2011,6,0.083
2011,7,0.015
2011,8,0.077
2011,9,0.107
2011,10,0
2011,11,0.41
2011,12,0.018
2015,1,0.001
2015,2,0.103
2015,3,0.038
2015,4,0.019
2015,5,0.06
2015,6,0.047
2015,7,0.019
2015,8,0.073
2015,9,0.163
2015,10,0
2015,11,0.465
2015,12,0.011
