year,party,support
1975,1,0.003
1975,2,0.312
1975,3,0
1975,4,0.032
1975,5,0
1975,6,0
1975,7,0.036
1975,8,0.007
1975,9,0.313
1975,10,0
1975,11,0.248
1975,12,0.05
1979,1,0.011
1979,2,0.292
1979,3,0
1979,4,0.024
1979,5,0
1979,6,0
1979,7,0.02
1979,8,0.009
1979,9,0.295
1979,10,0
1979,11,0.309
1979,12,0.04
1983,1,0.031
1983,2,0.288
1983,3,0
1983,4,0.018
1983,5,0
1983,6,0
1983,7,0.048
1983,8,0.01
1983,9,0.283
1983,10,0
1983,11,0.289
1983,12,0.031
1987,1,0.011
1987,2,0.157
1987,3,0.071
1987,4,0.019
1987,5,0
1987,6,0
1987,7,0.044
1987,8,0.009
1987,9,0.343
1987,10,0
1987,11,0.283
1987,12,0.064
1991,1,0.011
1991,2,0.139
1991,3,0.093
1991,4,0.029
1991,5,0
1991,6,0
1991,7,0.036
1991,8,0.013
1991,9,0.266
1991,10,0
1991,11,0.274
1991,12,0.141
1995,1,0.012
1995,2,0.217
1995,3,0.039
1995,4,0.022
1995,5,0
1995,6,0
1995,7,0.029
1995,8,0.02
1995,9,0.265
1995,10,0
1995,11,0.245
1995,12,0.153
1999,1,0
1999,2,0.212
1999,3,0.035
1999,4,0.029
1999,5,0
1999,6,0
1999,7,0.028
1999,8,0.01
1999,9,0.277
1999,10,0
1999,11,0.333
1999,12,0.075
2003,1,0
2003,2,0.214
2003,3,0.055
2003,4,0.03
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.019
2003,9,0.252
2003,10,0
2003,11,0.348
2003,12,0.067
2007,1,0
2007,2,0.158
2007,3,0.067
2007,4,0.049
2007,5,0
2007,6,0
2007,7,0.008
2007,8,0.034
2007,9,0.254
2007,10,0
2007,11,0.392
2007,12,0.036
2011,1,0.001
2011,2,0.132
2011,3,0.061
2011,4,0.032
2011,5,0.051
2011,6,0.16
2011,7,0.034
2011,8,0.019
2011,9,0.158
2011,10,0
2011,11,0.329
2011,12,0.024
2015,1,0
2015,2,0.106
2015,3,0.033
2015,4,0.029
2015,5,0.05
2015,6,0.132
2015,7,0.018
2015,8,0.022
2015,9,0.179
2015,10,0
2015,11,0.404
2015,12,0.026
