year,party,support
1975,1,0
1975,2,0.297
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.002
1975,8,0.526
1975,9,0.168
1975,10,0
1975,11,0.008
1975,12,0
1979,1,0
1979,2,0.364
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.43
1979,9,0.19
1979,10,0
1979,11,0.016
1979,12,0
1983,1,0
1983,2,0.295
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.165
1983,8,0.36
1983,9,0.169
1983,10,0
1983,11,0.011
1983,12,0
1987,1,0.014
1987,2,0.213
1987,3,0.046
1987,4,0
1987,5,0
1987,6,0
1987,7,0.2
1987,8,0.343
1987,9,0.181
1987,10,0
1987,11,0.003
1987,12,0
1991,1,0
1991,2,0.231
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.362
1991,8,0.233
1991,9,0.125
1991,10,0
1991,11,0.027
1991,12,0.022
1995,1,0.005
1995,2,0.238
1995,3,0.029
1995,4,0
1995,5,0
1995,6,0
1995,7,0.276
1995,8,0.261
1995,9,0.103
1995,10,0
1995,11,0.065
1995,12,0.022
1999,1,0
1999,2,0.235
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.303
1999,8,0.227
1999,9,0.098
1999,10,0
1999,11,0.126
1999,12,0.011
2003,1,0
2003,2,0.222
2003,3,0.04
2003,4,0.013
2003,5,0
2003,6,0
2003,7,0.263
2003,8,0.171
2003,9,0.106
2003,10,0
2003,11,0.173
2003,12,0.013
2007,1,0
2007,2,0.174
2007,3,0.053
2007,4,0.016
2007,5,0
2007,6,0
2007,7,0.186
2007,8,0.234
2007,9,0.104
2007,10,0
2007,11,0.217
2007,12,0.017
2011,1,0
2011,2,0.207
2011,3,0.028
2011,4,0.015
2011,5,0.038
2011,6,0.046
2011,7,0.16
2011,8,0.191
2011,9,0.086
2011,10,0
2011,11,0.216
2011,12,0.013
2015,1,0
2015,2,0.233
2015,3,0.041
2015,4,0.017
2015,5,0.054
2015,6,0.019
2015,7,0.034
2015,8,0.219
2015,9,0.099
2015,10,0
2015,11,0.275
2015,12,0.009
