year,party,support
1975,1,0.033
1975,2,0.174
1975,3,0.016
1975,4,0
1975,5,0
1975,6,0
1975,7,0.009
1975,8,0.004
1975,9,0.512
1975,10,0
1975,11,0.235
1975,12,0.016
1979,1,0.04
1979,2,0.095
1979,3,0.028
1979,4,0
1979,5,0
1979,6,0
1979,7,0.024
1979,8,0.01
1979,9,0.621
1979,10,0
1979,11,0.182
1979,12,0
1983,1,0.049
1983,2,0.071
1983,3,0.027
1983,4,0
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.025
1983,9,0.678
1983,10,0
1983,11,0.112
1983,12,0
1987,1,0.052
1987,2,0.091
1987,3,0.079
1987,4,0
1987,5,0
1987,6,0
1987,7,0.028
1987,8,0.02
1987,9,0.573
1987,10,0
1987,11,0.145
1987,12,0.013
1991,1,0.053
1991,2,0.134
1991,3,0.053
1991,4,0
1991,5,0
1991,6,0
1991,7,0.016
1991,8,0.002
1991,9,0.617
1991,10,0
1991,11,0.112
1991,12,0.012
1995,1,0.092
1995,2,0.121
1995,3,0.02
1995,4,0
1995,5,0
1995,6,0
1995,7,0.024
1995,8,0.014
1995,9,0.623
1995,10,0
1995,11,0.082
1995,12,0.025
1999,1,0.044
1999,2,0.123
1999,3,0.046
1999,4,0
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.026
1999,9,0.598
1999,10,0
1999,11,0.11
1999,12,0.037
2003,1,0.038
2003,2,0.132
2003,3,0.084
2003,4,0.002
2003,5,0
2003,6,0
2003,7,0.011
2003,8,0.016
2003,9,0.509
2003,10,0
2003,11,0.196
2003,12,0.012
2007,1,0.026
2007,2,0.13
2007,3,0.06
2007,4,0.002
2007,5,0
2007,6,0
2007,7,0.011
2007,8,0.02
2007,9,0.319
2007,10,0
2007,11,0.405
2007,12,0.026
2011,1,0.005
2011,2,0.141
2011,3,0.053
2011,4,0.001
2011,5,0.069
2011,6,0.001
2011,7,0.001
2011,8,0.032
2011,9,0.268
2011,10,0
2011,11,0.422
2011,12,0.006
2015,1,0.007
2015,2,0.16
2015,3,0.05
2015,4,0
2015,5,0.028
2015,6,0.034
2015,7,0.02
2015,8,0.026
2015,9,0.322
2015,10,0
2015,11,0.35
2015,12,0
