year,party,support
1975,1,0.001
1975,2,0.186
1975,3,0
1975,4,0.018
1975,5,0
1975,6,0
1975,7,0.055
1975,8,0.411
1975,9,0.155
1975,10,0
1975,11,0.065
1975,12,0.11
1979,1,0
1979,2,0.229
1979,3,0
1979,4,0.018
1979,5,0
1979,6,0
1979,7,0.038
1979,8,0.428
1979,9,0.156
1979,10,0
1979,11,0.093
1979,12,0.04
1983,1,0
1983,2,0.237
1983,3,0
1983,4,0.021
1983,5,0
1983,6,0
1983,7,0.046
1983,8,0.408
1983,9,0.15
1983,10,0
1983,11,0.099
1983,12,0.039
1987,1,0.052
1987,2,0.144
1987,3,0
1987,4,0.012
1987,5,0
1987,6,0
1987,7,0.031
1987,8,0.336
1987,9,0.169
1987,10,0
1987,11,0.108
1987,12,0.148
1991,1,0
1991,2,0.118
1991,3,0.067
1991,4,0.015
1991,5,0
1991,6,0
1991,7,0.02
1991,8,0.29
1991,9,0.123
1991,10,0
1991,11,0.126
1991,12,0.24
1995,1,0.009
1995,2,0.132
1995,3,0.056
1995,4,0.01
1995,5,0
1995,6,0
1995,7,0.047
1995,8,0.208
1995,9,0.141
1995,10,0
1995,11,0.199
1995,12,0.197
1999,1,0
1999,2,0.123
1999,3,0.032
1999,4,0.013
1999,5,0
1999,6,0
1999,7,0.006
1999,8,0.248
1999,9,0.174
1999,10,0
1999,11,0.348
1999,12,0.055
2003,1,0.006
2003,2,0.139
2003,3,0.036
2003,4,0.022
2003,5,0
2003,6,0
2003,7,0.007
2003,8,0.229
2003,9,0.135
2003,10,0
2003,11,0.41
2003,12,0.016
2007,1,0
2007,2,0.12
2007,3,0.053
2007,4,0.016
2007,5,0
2007,6,0
2007,7,0.039
2007,8,0.156
2007,9,0.202
2007,10,0
2007,11,0.402
2007,12,0.012
2011,1,0
2011,2,0.126
2011,3,0.047
2011,4,0.015
2011,5,0.039
2011,6,0.058
2011,7,0.011
2011,8,0.147
2011,9,0.114
2011,10,0
2011,11,0.431
2011,12,0.012
2015,1,0
2015,2,0.122
2015,3,0.031
2015,4,0.012
2015,5,0.033
2015,6,0.04
2015,7,0.017
2015,8,0.099
2015,9,0.144
2015,10,0
2015,11,0.493
2015,12,0.008
