year,party,support
1975,1,0.044
1975,2,0.382
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.002
1975,8,0.214
1975,9,0.358
1975,10,0
1975,11,0
1975,12,0
1979,1,0.053
1979,2,0.336
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.199
1979,9,0.412
1979,10,0
1979,11,0
1979,12,0
1983,1,0.044
1983,2,0.376
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.04
1983,8,0.193
1983,9,0.346
1983,10,0
1983,11,0
1983,12,0
1987,1,0.001
1987,2,0.319
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.116
1987,8,0.151
1987,9,0.351
1987,10,0
1987,11,0
1987,12,0.062
1991,1,0
1991,2,0.234
1991,3,0.101
1991,4,0.013
1991,5,0
1991,6,0
1991,7,0.158
1991,8,0.129
1991,9,0.283
1991,10,0
1991,11,0
1991,12,0.083
1995,1,0
1995,2,0.298
1995,3,0.114
1995,4,0
1995,5,0
1995,6,0
1995,7,0.078
1995,8,0.148
1995,9,0.236
1995,10,0
1995,11,0.027
1995,12,0.099
1999,1,0
1999,2,0.346
1999,3,0.096
1999,4,0
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.16
1999,9,0.258
1999,10,0
1999,11,0.124
1999,12,0.002
2003,1,0
2003,2,0.309
2003,3,0.118
2003,4,0.018
2003,5,0
2003,6,0
2003,7,0
2003,8,0.17
2003,9,0.238
2003,10,0
2003,11,0.147
2003,12,0
2007,1,0
2007,2,0.207
2007,3,0.15
2007,4,0.018
2007,5,0
2007,6,0
2007,7,0
2007,8,0.21
2007,9,0.205
2007,10,0
2007,11,0.21
2007,12,0
2011,1,0
2011,2,0.2
2011,3,0.138
2011,4,0.016
2011,5,0.07
2011,6,0.025
2011,7,0.029
2011,8,0.165
2011,9,0.165
2011,10,0
2011,11,0.19
2011,12,0.004
2015,1,0
2015,2,0.24
2015,3,0.111
2015,4,0.012
2015,5,0.04
2015,6,0.043
2015,7,0.008
2015,8,0.089
2015,9,0.228
2015,10,0
2015,11,0.225
2015,12,0.002
