year,party,support
1975,1,0.018
1975,2,0.088
1975,3,0
1975,4,0.046
1975,5,0
1975,6,0
1975,7,0.012
1975,8,0
1975,9,0.011
1975,10,0
1975,11,0.706
1975,12,0.12
1979,1,0.063
1979,2,0.077
1979,3,0
1979,4,0.026
1979,5,0
1979,6,0
1979,7,0.011
1979,8,0.002
1979,9,0.03
1979,10,0
1979,11,0.697
1979,12,0.093
1983,1,0.027
1983,2,0.073
1983,3,0
1983,4,0.027
1983,5,0
1983,6,0
1983,7,0.029
1983,8,0.001
1983,9,0.019
1983,10,0
1983,11,0.741
1983,12,0.082
1987,1,0.006
1987,2,0.065
1987,3,0.053
1987,4,0.04
1987,5,0
1987,6,0
1987,7,0.047
1987,8,0.005
1987,9,0.023
1987,10,0
1987,11,0.69
1987,12,0.071
1991,1,0.016
1991,2,0.085
1991,3,0.095
1991,4,0.036
1991,5,0
1991,6,0
1991,7,0.019
1991,8,0.004
1991,9,0.014
1991,10,0
1991,11,0.621
1991,12,0.111
1995,1,0.012
1995,2,0.12
1995,3,0.045
1995,4,0.053
1995,5,0
1995,6,0
1995,7,0.017
1995,8,0.005
1995,9,0.031
1995,10,0
1995,11,0.577
1995,12,0.139
1999,1,0
1999,2,0.162
1999,3,0.068
1999,4,0.036
1999,5,0
1999,6,0
1999,7,0.026
1999,8,0
1999,9,0.03
1999,10,0
1999,11,0.499
1999,12,0.178
2003,1,0
2003,2,0.19
2003,3,0.082
2003,4,0.055
2003,5,0
2003,6,0
2003,7,0.016
2003,8,0.001
2003,9,0.05
2003,10,0
2003,11,0.493
2003,12,0.113
2007,1,0
2007,2,0.087
2007,3,0.122
2007,4,0.075
2007,5,0
2007,6,0
2007,7,0.033
2007,8,0.023
2007,9,0.05
2007,10,0
2007,11,0.507
2007,12,0.104
2011,1,0
2011,2,0.099
2011,3,0.063
2011,4,0.047
2011,5,0.035
2011,6,0.176
2011,7,0.024
2011,8,0.005
2011,9,0.023
2011,10,0
2011,11,0.474
2011,12,0.054
2015,1,0.003
2015,2,0.1
2015,3,0.067
2015,4,0.03
2015,5,0.02
2015,6,0.11
2015,7,0.016
2015,8,0.005
2015,9,0.03
2015,10,0
2015,11,0.565
2015,12,0.053
