year,party,support
1975,1,0.011
1975,2,0.058
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.019
1975,8,0.277
1975,9,0.635
1975,10,0
1975,11,0
1975,12,0
1979,1,0.02
1979,2,0.056
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.004
1979,8,0.279
1979,9,0.641
1979,10,0
1979,11,0
1979,12,0
1983,1,0.037
1983,2,0.058
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.001
1983,8,0.279
1983,9,0.62
1983,10,0
1983,11,0
1983,12,0.005
1987,1,0.043
1987,2,0.072
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.006
1987,8,0.242
1987,9,0.611
1987,10,0
1987,11,0
1987,12,0.027
1991,1,0
1991,2,0.101
1991,3,0.048
1991,4,0
1991,5,0
1991,6,0
1991,7,0.002
1991,8,0.339
1991,9,0.493
1991,10,0
1991,11,0
1991,12,0.017
1995,1,0.005
1995,2,0.074
1995,3,0.037
1995,4,0
1995,5,0
1995,6,0
1995,7,0.001
1995,8,0.26
1995,9,0.523
1995,10,0
1995,11,0.083
1995,12,0.017
1999,1,0
1999,2,0.051
1999,3,0.039
1999,4,0
1999,5,0
1999,6,0
1999,7,0.004
1999,8,0.297
1999,9,0.425
1999,10,0
1999,11,0.176
1999,12,0.008
2003,1,0
2003,2,0.04
2003,3,0.033
2003,4,0.007
2003,5,0
2003,6,0
2003,7,0.01
2003,8,0.29
2003,9,0.472
2003,10,0
2003,11,0.149
2003,12,0
2007,1,0
2007,2,0.042
2007,3,0.041
2007,4,0.003
2007,5,0
2007,6,0
2007,7,0.004
2007,8,0.286
2007,9,0.413
2007,10,0
2007,11,0.21
2007,12,0
2011,1,0
2011,2,0.04
2011,3,0.026
2011,4,0.008
2011,5,0.052
2011,6,0.013
2011,7,0.003
2011,8,0.265
2011,9,0.317
2011,10,0
2011,11,0.275
2011,12,0.001
2015,1,0
2015,2,0.047
2015,3,0.022
2015,4,0.001
2015,5,0.035
2015,6,0.006
2015,7,0.003
2015,8,0.224
2015,9,0.41
2015,10,0
2015,11,0.252
2015,12,0
