year,party,support
1975,1,0.001
1975,2,0.163
1975,3,0
1975,4,0.023
1975,5,0
1975,6,0
1975,7,0.013
1975,8,0.001
1975,9,0.098
1975,10,0
1975,11,0.637
1975,12,0.065
1979,1,0.007
1979,2,0.14
1979,3,0
1979,4,0.028
1979,5,0
1979,6,0
1979,7,0.017
1979,8,0.004
1979,9,0.117
1979,10,0
1979,11,0.646
1979,12,0.042
1983,1,0.008
1983,2,0.136
1983,3,0
1983,4,0.025
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.002
1983,9,0.142
1983,10,0
1983,11,0.6
1983,12,0.049
1987,1,0.004
1987,2,0.094
1987,3,0.071
1987,4,0.024
1987,5,0
1987,6,0
1987,7,0.047
1987,8,0.002
1987,9,0.218
1987,10,0
1987,11,0.474
1987,12,0.067
1991,1,0.007
1991,2,0.097
1991,3,0.064
1991,4,0.026
1991,5,0
1991,6,0
1991,7,0.03
1991,8,0.008
1991,9,0.127
1991,10,0
1991,11,0.509
1991,12,0.132
1995,1,0.012
1995,2,0.089
1995,3,0.034
1995,4,0.009
1995,5,0
1995,6,0
1995,7,0.005
1995,8,0.005
1995,9,0.146
1995,10,0
1995,11,0.526
1995,12,0.172
1999,1,0
1999,2,0.121
1999,3,0.027
1999,4,0.005
1999,5,0
1999,6,0
1999,7,0.01
1999,8,0.002
1999,9,0.236
1999,10,0
1999,11,0.415
1999,12,0.184
2003,1,0
2003,2,0.117
2003,3,0.039
2003,4,0.023
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.008
2003,9,0.164
2003,10,0
2003,11,0.515
2003,12,0.117
2007,1,0
2007,2,0.115
2007,3,0.063
2007,4,0.03
2007,5,0
2007,6,0
2007,7,0.007
2007,8,0.022
2007,9,0.175
2007,10,0
2007,11,0.451
2007,12,0.138
2011,1,0.001
2011,2,0.093
2011,3,0.04
2011,4,0.027
2011,5,0.031
2011,6,0.16
2011,7,0.016
2011,8,0.011
2011,9,0.088
2011,10,0
2011,11,0.483
2011,12,0.05
2015,1,0.005
2015,2,0.064
2015,3,0.027
2015,4,0.027
2015,5,0.039
2015,6,0.102
2015,7,0.011
2015,8,0.005
2015,9,0.096
2015,10,0
2015,11,0.575
2015,12,0.048
