year,party,support
1975,1,0.01
1975,2,0.024
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.738
1975,9,0.22
1975,10,0
1975,11,0
1975,12,0
1979,1,0.023
1979,2,0.032
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.621
1979,9,0.325
1979,10,0
1979,11,0
1979,12,0
1983,1,0.044
1983,2,0.027
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.006
1983,8,0.688
1983,9,0.23
1983,10,0
1983,11,0
1983,12,0.005
1987,1,0.06
1987,2,0.03
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.011
1987,8,0.59
1987,9,0.263
1987,10,0
1987,11,0
1987,12,0.045
1991,1,0
1991,2,0.05
1991,3,0.064
1991,4,0
1991,5,0
1991,6,0
1991,7,0.009
1991,8,0.582
1991,9,0.267
1991,10,0
1991,11,0
1991,12,0.028
1995,1,0.007
1995,2,0.079
1995,3,0.053
1995,4,0
1995,5,0
1995,6,0
1995,7,0.004
1995,8,0.404
1995,9,0.235
1995,10,0
1995,11,0.213
1995,12,0.006
1999,1,0
1999,2,0.047
1999,3,0.037
1999,4,0
1999,5,0
1999,6,0
1999,7,0.008
1999,8,0.462
1999,9,0.213
1999,10,0
1999,11,0.227
1999,12,0.007
2003,1,0
2003,2,0.067
2003,3,0.063
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.32
2003,9,0.271
2003,10,0
2003,11,0.26
2003,12,0.003
2007,1,0
2007,2,0.058
2007,3,0.066
2007,4,0.001
2007,5,0
2007,6,0
2007,7,0.011
2007,8,0.308
2007,9,0.265
2007,10,0
2007,11,0.292
2007,12,0
2011,1,0
2011,2,0.057
2011,3,0.055
2011,4,0.002
2011,5,0.072
2011,6,0.017
2011,7,0.004
2011,8,0.265
2011,9,0.249
2011,10,0
2011,11,0.277
2011,12,0.001
2015,1,0
2015,2,0.081
2015,3,0.049
2015,4,0.001
2015,5,0.051
2015,6,0.01
2015,7,0.003
2015,8,0.278
2015,9,0.228
2015,10,0
2015,11,0.3
2015,12,0
