year,party,support
1975,1,0
1975,2,0.175
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.084
1975,8,0.343
1975,9,0.121
1975,10,0
1975,11,0.175
1975,12,0.102
1979,1,0
1979,2,0.164
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.09
1979,8,0.4
1979,9,0.132
1979,10,0
1979,11,0.182
1979,12,0.031
1983,1,0
1983,2,0.157
1983,3,0.058
1983,4,0.08
1983,5,0
1983,6,0
1983,7,0.04
1983,8,0.348
1983,9,0.165
1983,10,0
1983,11,0.124
1983,12,0.028
1987,1,0.003
1987,2,0.09
1987,3,0.097
1987,4,0
1987,5,0
1987,6,0
1987,7,0.206
1987,8,0.262
1987,9,0.158
1987,10,0
1987,11,0.128
1987,12,0.057
1991,1,0
1991,2,0.115
1991,3,0.083
1991,4,0.061
1991,5,0
1991,6,0
1991,7,0.029
1991,8,0.27
1991,9,0.139
1991,10,0
1991,11,0.142
1991,12,0.159
1995,1,0
1995,2,0.162
1995,3,0.096
1995,4,0.032
1995,5,0
1995,6,0
1995,7,0.021
1995,8,0.155
1995,9,0.214
1995,10,0
1995,11,0.184
1995,12,0.134
1999,1,0
1999,2,0.154
1999,3,0.061
1999,4,0.018
1999,5,0
1999,6,0
1999,7,0.034
1999,8,0.217
1999,9,0.143
1999,10,0
1999,11,0.292
1999,12,0.081
2003,1,0
2003,2,0.139
2003,3,0.063
2003,4,0.025
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.21
2003,9,0.1
2003,10,0
2003,11,0.407
2003,12,0.04
2007,1,0
2007,2,0.099
2007,3,0.088
2007,4,0.024
2007,5,0
2007,6,0
2007,7,0.018
2007,8,0.206
2007,9,0.093
2007,10,0
2007,11,0.433
2007,12,0.04
2011,1,0
2011,2,0.106
2011,3,0.05
2011,4,0.025
2011,5,0.046
2011,6,0.042
2011,7,0
2011,8,0.196
2011,9,0.065
2011,10,0
2011,11,0.434
2011,12,0.036
2015,1,0
2015,2,0.102
2015,3,0.054
2015,4,0.023
2015,5,0.045
2015,6,0.038
2015,7,0.001
2015,8,0.163
2015,9,0.106
2015,10,0
2015,11,0.441
2015,12,0.026
