year,party,support
1975,1,0.002
1975,2,0.148
1975,3,0
1975,4,0.056
1975,5,0
1975,6,0
1975,7,0.028
1975,8,0.004
1975,9,0.154
1975,10,0
1975,11,0.57
1975,12,0.04
1979,1,0.017
1979,2,0.148
1979,3,0
1979,4,0.04
1979,5,0
1979,6,0
1979,7,0.019
1979,8,0.005
1979,9,0.19
1979,10,0
1979,11,0.556
1979,12,0.026
1983,1,0.027
1983,2,0.129
1983,3,0
1983,4,0.041
1983,5,0
1983,6,0
1983,7,0.048
1983,8,0.006
1983,9,0.155
1983,10,0
1983,11,0.567
1983,12,0.027
1987,1,0.014
1987,2,0.089
1987,3,0.066
1987,4,0.037
1987,5,0
1987,6,0
1987,7,0.045
1987,8,0.009
1987,9,0.152
1987,10,0
1987,11,0.542
1987,12,0.046
1991,1,0.011
1991,2,0.066
1991,3,0.071
1991,4,0.048
1991,5,0
1991,6,0
1991,7,0.027
1991,8,0.01
1991,9,0.138
1991,10,0
1991,11,0.541
1991,12,0.087
1995,1,0.01
1995,2,0.109
1995,3,0.042
1995,4,0.041
1995,5,0
1995,6,0
1995,7,0.015
1995,8,0.003
1995,9,0.192
1995,10,0
1995,11,0.468
1995,12,0.118
1999,1,0
1999,2,0.128
1999,3,0.05
1999,4,0.037
1999,5,0
1999,6,0
1999,7,0.027
1999,8,0.011
1999,9,0.211
1999,10,0
1999,11,0.41
1999,12,0.125
2003,1,0
2003,2,0.12
2003,3,0.05
2003,4,0.049
2003,5,0
2003,6,0
2003,7,0.02
2003,8,0.015
2003,9,0.181
2003,10,0
2003,11,0.479
2003,12,0.085
2007,1,0
2007,2,0.08
2007,3,0.059
2007,4,0.04
2007,5,0
2007,6,0
2007,7,0.013
2007,8,0.029
2007,9,0.171
2007,10,0
2007,11,0.546
2007,12,0.062
2011,1,0.001
2011,2,0.059
2011,3,0.035
2011,4,0.027
2011,5,0.042
2011,6,0.151
2011,7,0.018
2011,8,0.01
2011,9,0.112
2011,10,0
2011,11,0.514
2011,12,0.031
2015,1,0.002
2015,2,0.054
2015,3,0.029
2015,4,0.029
2015,5,0.052
2015,6,0.105
2015,7,0.014
2015,8,0.008
2015,9,0.144
2015,10,0
2015,11,0.529
2015,12,0.034
