year,party,support
1975,1,0.143
1975,2,0.199
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.006
1975,8,0.266
1975,9,0.385
1975,10,0
1975,11,0
1975,12,0
1979,1,0.112
1979,2,0.23
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.294
1979,9,0.35
1979,10,0
1979,11,0.014
1979,12,0
1983,1,0.122
1983,2,0.202
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.017
1983,8,0.273
1983,9,0.373
1983,10,0
1983,11,0.012
1983,12,0
1987,1,0.14
1987,2,0.134
1987,3,0.012
1987,4,0
1987,5,0
1987,6,0
1987,7,0.022
1987,8,0.305
1987,9,0.38
1987,10,0
1987,11,0.005
1987,12,0
1991,1,0.101
1991,2,0.089
1991,3,0.014
1991,4,0
1991,5,0
1991,6,0
1991,7,0.013
1991,8,0.215
1991,9,0.297
1991,10,0.263
1991,11,0.008
1991,12,0
1995,1,0.011
1995,2,0.194
1995,3,0.018
1995,4,0
1995,5,0
1995,6,0
1995,7,0.009
1995,8,0.23
1995,9,0.3
1995,10,0.221
1995,11,0.017
1995,12,0
1999,1,0.015
1999,2,0.199
1999,3,0.016
1999,4,0.001
1999,5,0
1999,6,0
1999,7,0.01
1999,8,0.234
1999,9,0.269
1999,10,0.175
1999,11,0.08
1999,12,0
2003,1,0
2003,2,0.278
2003,3,0.036
2003,4,0
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.233
2003,9,0.296
2003,10,0.077
2003,11,0.072
2003,12,0
2007,1,0.009
2007,2,0.219
2007,3,0.042
2007,4,0
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.243
2007,9,0.232
2007,10,0.144
2007,11,0.098
2007,12,0
2011,1,0.011
2011,2,0.167
2011,3,0.07
2011,4,0
2011,5,0
2011,6,0
2011,7,0.038
2011,8,0.191
2011,9,0.24
2011,10,0.157
2011,11,0.126
2011,12,0
2015,1,0.001
2015,2,0.169
2015,3,0.033
2015,4,0
2015,5,0.014
2015,6,0
2015,7,0.018
2015,8,0.196
2015,9,0.205
2015,10,0.221
2015,11,0.143
2015,12,0
