year,party,support
1975,1,0
1975,2,0.205
1975,3,0
1975,4,0.068
1975,5,0
1975,6,0
1975,7,0.055
1975,8,0.016
1975,9,0.058
1975,10,0
1975,11,0.559
1975,12,0.039
1979,1,0
1979,2,0.217
1979,3,0
1979,4,0.071
1979,5,0
1979,6,0
1979,7,0.021
1979,8,0.005
1979,9,0.08
1979,10,0
1979,11,0.595
1979,12,0.011
1983,1,0
1983,2,0.209
1983,3,0
1983,4,0.077
1983,5,0
1983,6,0
1983,7,0.021
1983,8,0.016
1983,9,0.093
1983,10,0
1983,11,0.568
1983,12,0.016
1987,1,0.033
1987,2,0.15
1987,3,0
1987,4,0.035
1987,5,0
1987,6,0
1987,7,0.031
1987,8,0.018
1987,9,0.069
1987,10,0
1987,11,0.541
1987,12,0.123
1991,1,0
1991,2,0.132
1991,3,0.041
1991,4,0.055
1991,5,0
1991,6,0
1991,7,0.047
1991,8,0.016
1991,9,0.064
1991,10,0
1991,11,0.465
1991,12,0.181
1995,1,0.006
1995,2,0.12
1995,3,0.041
1995,4,0.039
1995,5,0
1995,6,0
1995,7,0.027
1995,8,0.037
1995,9,0.055
1995,10,0
1995,11,0.452
1995,12,0.223
1999,1,0
1999,2,0.112
1999,3,0.021
1999,4,0.09
1999,5,0
1999,6,0
1999,7,0.028
1999,8,0.032
1999,9,0.063
1999,10,0
1999,11,0.585
1999,12,0.07
2003,1,0
2003,2,0.116
2003,3,0.053
2003,4,0.12
2003,5,0
2003,6,0
2003,7,0
2003,8,0.072
2003,9,0.077
2003,10,0
2003,11,0.538
2003,12,0.023
2007,1,0
2007,2,0.128
2007,3,0.073
2007,4,0.098
2007,5,0
2007,6,0
2007,7,0.041
2007,8,0.065
2007,9,0.077
2007,10,0
2007,11,0.496
2007,12,0.022
2011,1,0
2011,2,0.103
2011,3,0.053
2011,4,0.071
2011,5,0.033
2011,6,0.097
2011,7,0.019
2011,8,0.055
2011,9,0.051
2011,10,0
2011,11,0.496
2011,12,0.022
2015,1,0
2015,2,0.077
2015,3,0.03
2015,4,0.061
2015,5,0.031
2015,6,0.065
2015,7,0.012
2015,8,0.038
2015,9,0.074
2015,10,0
2015,11,0.602
2015,12,0.01
