year,party,support
1975,1,0
1975,2,0.071
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0
1975,9,0.277
1975,10,0
1975,11,0.652
1975,12,0
1979,1,0
1979,2,0.08
1979,3,0.125
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0
1979,9,0.096
1979,10,0
1979,11,0.699
1979,12,0
1983,1,0.003
1983,2,0.056
1983,3,0.297
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0
1983,9,0.149
1983,10,0
1983,11,0.489
1983,12,0.006
1987,1,0.01
1987,2,0.118
1987,3,0.033
1987,4,0
1987,5,0
1987,6,0
1987,7,0
1987,8,0
1987,9,0.167
1987,10,0
1987,11,0.673
1987,12,0
1991,1,0.023
1991,2,0.042
1991,3,0.007
1991,4,0
1991,5,0
1991,6,0
1991,7,0.003
1991,8,0
1991,9,0.219
1991,10,0
1991,11,0.706
1991,12,0
1995,1,0
1995,2,0.174
1995,3,0
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.004
1995,9,0.261
1995,10,0
1995,11,0.561
1995,12,0
1999,1,0.271
1999,2,0.012
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0
1999,9,0.161
1999,10,0
1999,11,0.557
1999,12,0
2003,1,0.056
2003,2,0.262
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0
2003,9,0.071
2003,10,0
2003,11,0.611
2003,12,0
2007,1,0.069
2007,2,0.12
2007,3,0.077
2007,4,0.09
2007,5,0
2007,6,0
2007,7,0.007
2007,8,0.009
2007,9,0.284
2007,10,0
2007,11,0.33
2007,12,0.014
2011,1,0
2011,2,0.146
2011,3,0.01
2011,4,0.107
2011,5,0.041
2011,6,0
2011,7,0.008
2011,8,0.002
2011,9,0.183
2011,10,0
2011,11,0.432
2011,12,0.071
2015,1,0.034
2015,2,0.104
2015,3,0.041
2015,4,0
2015,5,0.024
2015,6,0.057
2015,7,0.032
2015,8,0.032
2015,9,0.205
2015,10,0
2015,11,0.471
2015,12,0
