year,party,support
1975,1,0
1975,2,0.068
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.048
1975,8,0.523
1975,9,0.361
1975,10,0
1975,11,0
1975,12,0
1979,1,0
1979,2,0.039
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.066
1979,8,0.547
1979,9,0.347
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.039
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.035
1983,8,0.608
1983,9,0.318
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.049
1987,3,0.013
1987,4,0
1987,5,0
1987,6,0
1987,7,0.014
1987,8,0.539
1987,9,0.385
1987,10,0
1987,11,0
1987,12,0
1991,1,0
1991,2,0.07
1991,3,0.019
1991,4,0
1991,5,0
1991,6,0
1991,7,0
1991,8,0.503
1991,9,0.408
1991,10,0
1991,11,0
1991,12,0
1995,1,0.007
1995,2,0.078
1995,3,0.016
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.517
1995,9,0.382
1995,10,0
1995,11,0
1995,12,0
1999,1,0
1999,2,0.132
1999,3,0.028
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0.438
1999,9,0.283
1999,10,0
1999,11,0.119
1999,12,0
2003,1,0
2003,2,0.152
2003,3,0.031
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.374
2003,9,0.249
2003,10,0
2003,11,0.193
2003,12,0
2007,1,0
2007,2,0.11
2007,3,0.035
2007,4,0
2007,5,0
2007,6,0
2007,7,0.033
2007,8,0.367
2007,9,0.265
2007,10,0
2007,11,0.19
2007,12,0
2011,1,0
2011,2,0.121
2011,3,0.07
2011,4,0
2011,5,0
2011,6,0.007
2011,7,0.017
2011,8,0.323
2011,9,0.252
2011,10,0
2011,11,0.211
2011,12,0
2015,1,0
2015,2,0.116
2015,3,0.055
2015,4,0
2015,5,0
2015,6,0
2015,7,0.017
2015,8,0.317
2015,9,0.271
2015,10,0
2015,11,0.225
2015,12,0
