year,party,support
1975,1,0.02
1975,2,0.133
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.008
1975,8,0.367
1975,9,0.472
1975,10,0
1975,11,0
1975,12,0
1979,1,0.032
1979,2,0.122
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.418
1979,9,0.428
1979,10,0
1979,11,0
1979,12,0
1983,1,0.023
1983,2,0.141
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.032
1983,8,0.356
1983,9,0.447
1983,10,0
1983,11,0
1983,12,0
1987,1,0.002
1987,2,0.117
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.065
1987,8,0.288
1987,9,0.468
1987,10,0
1987,11,0
1987,12,0.059
1991,1,0
1991,2,0.097
1991,3,0.032
1991,4,0.005
1991,5,0
1991,6,0
1991,7,0.028
1991,8,0.327
1991,9,0.421
1991,10,0
1991,11,0
1991,12,0.09
1995,1,0
1995,2,0.112
1995,3,0.022
1995,4,0
1995,5,0
1995,6,0
1995,7,0.014
1995,8,0.297
1995,9,0.34
1995,10,0
1995,11,0.09
1995,12,0.126
1999,1,0
1999,2,0.11
1999,3,0.017
1999,4,0
1999,5,0
1999,6,0
1999,7,0.008
1999,8,0.323
1999,9,0.321
1999,10,0
1999,11,0.193
1999,12,0.028
2003,1,0
2003,2,0.132
2003,3,0.022
2003,4,0.015
2003,5,0
2003,6,0
2003,7,0
2003,8,0.308
2003,9,0.281
2003,10,0
2003,11,0.242
2003,12,0
2007,1,0
2007,2,0.082
2007,3,0.035
2007,4,0.013
2007,5,0
2007,6,0
2007,7,0
2007,8,0.275
2007,9,0.249
2007,10,0
2007,11,0.343
2007,12,0.003
2011,1,0
2011,2,0.081
2011,3,0.025
2011,4,0.013
2011,5,0.023
2011,6,0.037
2011,7,0.019
2011,8,0.242
2011,9,0.235
2011,10,0
2011,11,0.312
2011,12,0.014
2015,1,0
2015,2,0.091
2015,3,0.016
2015,4,0.008
2015,5,0.022
2015,6,0.034
2015,7,0.005
2015,8,0.213
2015,9,0.248
2015,10,0
2015,11,0.357
2015,12,0.006
