year,party,support
1975,1,0
1975,2,0.192
1975,3,0
1975,4,0.056
1975,5,0
1975,6,0
1975,7,0.043
1975,8,0.016
1975,9,0.056
1975,10,0
1975,11,0.55
1975,12,0.087
1979,1,0
1979,2,0.252
1979,3,0
1979,4,0.054
1979,5,0
1979,6,0
1979,7,0.031
1979,8,0.014
1979,9,0.053
1979,10,0
1979,11,0.575
1979,12,0.02
1983,1,0
1983,2,0.225
1983,3,0
1983,4,0.058
1983,5,0
1983,6,0
1983,7,0.076
1983,8,0.017
1983,9,0.045
1983,10,0
1983,11,0.534
1983,12,0.044
1987,1,0.041
1987,2,0.133
1987,3,0
1987,4,0.06
1987,5,0
1987,6,0
1987,7,0.032
1987,8,0.013
1987,9,0.057
1987,10,0
1987,11,0.531
1987,12,0.134
1991,1,0
1991,2,0.12
1991,3,0.032
1991,4,0.035
1991,5,0
1991,6,0
1991,7,0.044
1991,8,0.018
1991,9,0.101
1991,10,0
1991,11,0.443
1991,12,0.207
1995,1,0.009
1995,2,0.103
1995,3,0.044
1995,4,0.065
1995,5,0
1995,6,0
1995,7,0.029
1995,8,0.015
1995,9,0.065
1995,10,0
1995,11,0.439
1995,12,0.231
1999,1,0
1999,2,0.119
1999,3,0.048
1999,4,0.059
1999,5,0
1999,6,0
1999,7,0.026
1999,8,0.06
1999,9,0.052
1999,10,0
1999,11,0.556
1999,12,0.08
2003,1,0.012
2003,2,0.134
2003,3,0.044
2003,4,0.096
2003,5,0
2003,6,0
2003,7,0.003
2003,8,0.04
2003,9,0.068
2003,10,0
2003,11,0.577
2003,12,0.026
2007,1,0
2007,2,0.117
2007,3,0.07
2007,4,0.085
2007,5,0
2007,6,0
2007,7,0.031
2007,8,0.053
2007,9,0.051
2007,10,0
2007,11,0.549
2007,12,0.042
2011,1,0
2011,2,0.115
2011,3,0.036
2011,4,0.058
2011,5,0.01
2011,6,0.091
2011,7,0.006
2011,8,0.023
2011,9,0.056
2011,10,0
2011,11,0.542
2011,12,0.063
2015,1,0
2015,2,0.072
2015,3,0.016
2015,4,0.069
2015,5,0.022
2015,6,0.045
2015,7,0.012
2015,8,0.022
2015,9,0.078
2015,10,0
2015,11,0.629
2015,12,0.034
