year,party,support
1975,1,0
1975,2,0.167
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.008
1975,8,0.467
1975,9,0.357
1975,10,0
1975,11,0
1975,12,0
1979,1,0.022
1979,2,0.104
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.506
1979,9,0.369
1979,10,0
1979,11,0
1979,12,0
1983,1,0.004
1983,2,0.066
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.011
1983,8,0.586
1983,9,0.334
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.1
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.08
1987,8,0.478
1987,9,0.304
1987,10,0
1987,11,0
1987,12,0.038
1991,1,0
1991,2,0.135
1991,3,0.066
1991,4,0.001
1991,5,0
1991,6,0
1991,7,0.039
1991,8,0.377
1991,9,0.336
1991,10,0
1991,11,0
1991,12,0.046
1995,1,0
1995,2,0.102
1995,3,0.059
1995,4,0
1995,5,0
1995,6,0
1995,7,0.003
1995,8,0.361
1995,9,0.274
1995,10,0
1995,11,0.102
1995,12,0.098
1999,1,0
1999,2,0.124
1999,3,0.067
1999,4,0
1999,5,0
1999,6,0
1999,7,0.001
1999,8,0.297
1999,9,0.312
1999,10,0
1999,11,0.195
1999,12,0.004
2003,1,0
2003,2,0.126
2003,3,0.088
2003,4,0.015
2003,5,0
2003,6,0
2003,7,0
2003,8,0.28
2003,9,0.245
2003,10,0
2003,11,0.246
2003,12,0
2007,1,0
2007,2,0.099
2007,3,0.194
2007,4,0.017
2007,5,0
2007,6,0
2007,7,0
2007,8,0.306
2007,9,0.166
2007,10,0
2007,11,0.209
2007,12,0.009
2011,1,0
2011,2,0.142
2011,3,0.089
2011,4,0.012
2011,5,0.07
2011,6,0.035
2011,7,0.023
2011,8,0.293
2011,9,0.145
2011,10,0
2011,11,0.19
2011,12,0
2015,1,0
2015,2,0.121
2015,3,0.071
2015,4,0.012
2015,5,0.017
2015,6,0.011
2015,7,0.009
2015,8,0.266
2015,9,0.233
2015,10,0
2015,11,0.26
2015,12,0
