year,party,support
1975,1,0.003
1975,2,0.395
1975,3,0
1975,4,0.025
1975,5,0
1975,6,0
1975,7,0.039
1975,8,0.007
1975,9,0.101
1975,10,0
1975,11,0.328
1975,12,0.102
1979,1,0.018
1979,2,0.443
1979,3,0
1979,4,0.021
1979,5,0
1979,6,0
1979,7,0.032
1979,8,0.009
1979,9,0.082
1979,10,0
1979,11,0.348
1979,12,0.046
1983,1,0.043
1983,2,0.416
1983,3,0
1983,4,0.027
1983,5,0
1983,6,0
1983,7,0.055
1983,8,0.005
1983,9,0.081
1983,10,0
1983,11,0.328
1983,12,0.045
1987,1,0.022
1987,2,0.301
1987,3,0.063
1987,4,0.018
1987,5,0
1987,6,0
1987,7,0.078
1987,8,0.004
1987,9,0.086
1987,10,0
1987,11,0.364
1987,12,0.064
1991,1,0.021
1991,2,0.259
1991,3,0.09
1991,4,0.013
1991,5,0
1991,6,0
1991,7,0.039
1991,8,0.005
1991,9,0.072
1991,10,0
1991,11,0.335
1991,12,0.164
1995,1,0.023
1995,2,0.245
1995,3,0.051
1995,4,0.019
1995,5,0
1995,6,0
1995,7,0.028
1995,8,0.01
1995,9,0.132
1995,10,0
1995,11,0.341
1995,12,0.151
1999,1,0
1999,2,0.272
1999,3,0.054
1999,4,0.021
1999,5,0
1999,6,0
1999,7,0.028
1999,8,0.01
1999,9,0.151
1999,10,0
1999,11,0.352
1999,12,0.112
2003,1,0
2003,2,0.284
2003,3,0.06
2003,4,0.053
2003,5,0
2003,6,0
2003,7,0.019
2003,8,0.011
2003,9,0.131
2003,10,0
2003,11,0.366
2003,12,0.077
2007,1,0
2007,2,0.207
2007,3,0.074
2007,4,0.055
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.04
2007,9,0.148
2007,10,0
2007,11,0.439
2007,12,0.024
2011,1,0.003
2011,2,0.154
2011,3,0.045
2011,4,0.046
2011,5,0.03
2011,6,0.173
2011,7,0.033
2011,8,0.021
2011,9,0.066
2011,10,0
2011,11,0.414
2011,12,0.016
2015,1,0.007
2015,2,0.161
2015,3,0.056
2015,4,0.028
2015,5,0.033
2015,6,0.139
2015,7,0.014
2015,8,0.017
2015,9,0.077
2015,10,0
2015,11,0.451
2015,12,0.017
