year,party,support
1975,1,0.003
1975,2,0.171
1975,3,0
1975,4,0.062
1975,5,0
1975,6,0
1975,7,0.131
1975,8,0.224
1975,9,0.176
1975,10,0
1975,11,0.171
1975,12,0.062
1979,1,0
1979,2,0.226
1979,3,0
1979,4,0.085
1979,5,0
1979,6,0
1979,7,0.099
1979,8,0.162
1979,9,0.231
1979,10,0
1979,11,0.162
1979,12,0.036
1983,1,0
1983,2,0.228
1983,3,0
1983,4,0.083
1983,5,0
1983,6,0
1983,7,0.096
1983,8,0.169
1983,9,0.239
1983,10,0
1983,11,0.168
1983,12,0.016
1987,1,0.073
1987,2,0.155
1987,3,0
1987,4,0.043
1987,5,0
1987,6,0
1987,7,0.061
1987,8,0.168
1987,9,0.213
1987,10,0
1987,11,0.214
1987,12,0.073
1991,1,0
1991,2,0.136
1991,3,0.065
1991,4,0.028
1991,5,0
1991,6,0
1991,7,0.035
1991,8,0.192
1991,9,0.175
1991,10,0
1991,11,0.217
1991,12,0.153
1995,1,0.013
1995,2,0.176
1995,3,0.073
1995,4,0.033
1995,5,0
1995,6,0
1995,7,0.046
1995,8,0.133
1995,9,0.197
1995,10,0
1995,11,0.208
1995,12,0.12
1999,1,0
1999,2,0.162
1999,3,0.038
1999,4,0.057
1999,5,0
1999,6,0
1999,7,0.017
1999,8,0.191
1999,9,0.205
1999,10,0
1999,11,0.292
1999,12,0.037
2003,1,0.011
2003,2,0.198
2003,3,0.055
2003,4,0.052
2003,5,0
2003,6,0
2003,7,0.003
2003,8,0.136
2003,9,0.158
2003,10,0
2003,11,0.37
2003,12,0.017
2007,1,0
2007,2,0.182
2007,3,0.083
2007,4,0.03
2007,5,0
2007,6,0
2007,7,0.055
2007,8,0.122
2007,9,0.157
2007,10,0
2007,11,0.353
2007,12,0.018
2011,1,0
2011,2,0.151
2011,3,0.085
2011,4,0.023
2011,5,0.049
2011,6,0.071
2011,7,0.007
2011,8,0.104
2011,9,0.155
2011,10,0
2011,11,0.331
2011,12,0.025
2015,1,0
2015,2,0.142
2015,3,0.06
2015,4,0.038
2015,5,0.049
2015,6,0.067
2015,7,0.022
2015,8,0.091
2015,9,0.16
2015,10,0
2015,11,0.353
2015,12,0.017
