year,party,support
1975,1,0.036
1975,2,0.295
1975,3,0.008
1975,4,0
1975,5,0
1975,6,0
1975,7,0.017
1975,8,0.001
1975,9,0.468
1975,10,0
1975,11,0.125
1975,12,0.05
1979,1,0.041
1979,2,0.288
1979,3,0.074
1979,4,0
1979,5,0
1979,6,0
1979,7,0.021
1979,8,0
1979,9,0.469
1979,10,0
1979,11,0.106
1979,12,0
1983,1,0.098
1983,2,0.17
1983,3,0.088
1983,4,0
1983,5,0
1983,6,0
1983,7,0.049
1983,8,0.024
1983,9,0.463
1983,10,0
1983,11,0.095
1983,12,0.011
1987,1,0.066
1987,2,0.193
1987,3,0.112
1987,4,0
1987,5,0
1987,6,0
1987,7,0.027
1987,8,0.02
1987,9,0.515
1987,10,0
1987,11,0.053
1987,12,0.014
1991,1,0.064
1991,2,0.241
1991,3,0.103
1991,4,0
1991,5,0
1991,6,0
1991,7,0.032
1991,8,0.012
1991,9,0.414
1991,10,0
1991,11,0.102
1991,12,0.031
1995,1,0.131
1995,2,0.31
1995,3,0.066
1995,4,0
1995,5,0
1995,6,0
1995,7,0.034
1995,8,0.032
1995,9,0.298
1995,10,0
1995,11,0.117
1995,12,0.013
1999,1,0.077
1999,2,0.324
1999,3,0.096
1999,4,0
1999,5,0
1999,6,0
1999,7,0.034
1999,8,0.02
1999,9,0.341
1999,10,0
1999,11,0.086
1999,12,0.021
2003,1,0.081
2003,2,0.245
2003,3,0.137
2003,4,0
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.029
2003,9,0.189
2003,10,0
2003,11,0.279
2003,12,0.039
2007,1,0.055
2007,2,0.215
2007,3,0.177
2007,4,0.017
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.042
2007,9,0.154
2007,10,0
2007,11,0.305
2007,12,0.021
2011,1,0.033
2011,2,0.328
2011,3,0.15
2011,4,0.007
2011,5,0.057
2011,6,0.002
2011,7,0.011
2011,8,0.02
2011,9,0.106
2011,10,0
2011,11,0.252
2011,12,0.032
2015,1,0.021
2015,2,0.217
2015,3,0.179
2015,4,0.017
2015,5,0.045
2015,6,0.03
2015,7,0.034
2015,8,0.028
2015,9,0.175
2015,10,0
2015,11,0.239
2015,12,0.015
