year,party,support
1975,1,0
1975,2,0.083
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.503
1975,9,0.407
1975,10,0
1975,11,0
1975,12,0
1979,1,0
1979,2,0.041
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.035
1979,8,0.518
1979,9,0.405
1979,10,0
1979,11,0
1979,12,0
1983,1,0
1983,2,0.05
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.012
1983,8,0.495
1983,9,0.442
1983,10,0
1983,11,0
1983,12,0
1987,1,0
1987,2,0.043
1987,3,0.022
1987,4,0
1987,5,0
1987,6,0
1987,7,0.003
1987,8,0.631
1987,9,0.301
1987,10,0
1987,11,0
1987,12,0
1991,1,0
1991,2,0.079
1991,3,0.01
1991,4,0
1991,5,0
1991,6,0
1991,7,0
1991,8,0.478
1991,9,0.433
1991,10,0
1991,11,0
1991,12,0
1995,1,0.008
1995,2,0.13
1995,3,0.013
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,0.466
1995,9,0.383
1995,10,0
1995,11,0
1995,12,0
1999,1,0
1999,2,0.071
1999,3,0.042
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0.539
1999,9,0.23
1999,10,0
1999,11,0.117
1999,12,0
2003,1,0
2003,2,0.096
2003,3,0.016
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.518
2003,9,0.202
2003,10,0
2003,11,0.168
2003,12,0
2007,1,0
2007,2,0.098
2007,3,0.043
2007,4,0
2007,5,0
2007,6,0
2007,7,0.029
2007,8,0.358
2007,9,0.265
2007,10,0
2007,11,0.207
2007,12,0
2011,1,0
2011,2,0.088
2011,3,0.043
2011,4,0
2011,5,0
2011,6,0.006
2011,7,0.009
2011,8,0.267
2011,9,0.352
2011,10,0
2011,11,0.237
2011,12,0
2015,1,0
2015,2,0.072
2015,3,0.039
2015,4,0
2015,5,0
2015,6,0
2015,7,0.011
2015,8,0.308
2015,9,0.352
2015,10,0
2015,11,0.217
2015,12,0
